,50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
1181,,,,,,,,,,,,,,,,,,1.279957,,,,,,,,,,,,,,d55a0500-9c62-456e-9e06-97aab127c477,4029,,"[50.3, 22.6]",3895086,92,,,,-0.7975927,,Right Foot,,,,"[58.4, 14.3]",,Ground Pass,,11.597413,,,,Robert Andrich,9195.0,,,,,,2,From Throw In,Edmond Fayçal Tapsoba,30606.0,Left Center Back,164,Bayer Leverkusen,904,['86bfdb79-e7c9-4a8a-958b-0b4a0ff593f3'],19,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:19.753,Pass,
1182,,,,,,,,,,,,,,,,,,0.59667,,,,,,,,,,,,,,017ded99-a666-4d0e-868e-63873850fc30,4032,,"[63.6, 20.7]",3895086,92,,,,-0.5603599,,Right Foot,,,,"[68.7, 17.5]",,Ground Pass,,6.0207973,,,,Granit Xhaka,3500.0,,,,,,2,From Throw In,Robert Andrich,9195.0,Right Defensive Midfield,164,Bayer Leverkusen,904,['114580b2-02c6-4bfc-94b5-5e5cadf77360'],25,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:25.955,Pass,
1183,,,,,,,,,,,,,,,,,,1.498525,,,,,,,,,,,,,,8b40ebb8-bada-453b-8ddc-c4a06a91f21c,4036,,"[65.3, 16.4]",3895086,92,,,,2.2909606,,Left Foot,,,,"[46.7, 37.6]",,Low Pass,,28.202837,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,2,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,164,Bayer Leverkusen,904,"['ec399a17-d3e1-4e73-8454-d399dd7608b8', 'fe251bb5-57e8-413b-8ec1-be3a4398efc4']",27,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:27.398,Pass,True
1184,,,,,,,,,,,,,,,,,,1.530843,,,,,,,,,,,,,,9d04db84-72ca-4778-a654-533af9c0827e,4039,,"[41.8, 48.3]",3895086,92,,,,1.4821404,,Left Foot,,,,"[43.0, 61.8]",,Ground Pass,,13.553228,,,,Jonathan Tah,8221.0,,,,,,2,From Throw In,Edmond Fayçal Tapsoba,30606.0,Left Center Back,164,Bayer Leverkusen,904,['c4cffbc7-980d-410a-a75b-489d395641ef'],34,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:34.334,Pass,
1185,,,,,,,,,,,,,,,,,,1.083699,,,,,,,,,,,,,,2e41feab-2cd0-4e23-b3d0-739826f9b2f6,4042,,"[43.0, 61.8]",3895086,92,,,,-2.4242709,,Right Foot,,,,"[33.6, 53.6]",,Ground Pass,,12.473973,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,2,From Throw In,Jonathan Tah,8221.0,Right Center Back,164,Bayer Leverkusen,904,['f0cc0574-7ead-4b05-a732-a3438f8a0952'],36,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:36.357,Pass,
1186,,,,,,,,,,,,,,,,,,1.521387,,,,,,,,,,,,,,ab83676b-0431-43e9-bcac-488638f459a1,4045,,"[31.5, 52.1]",3895086,92,,,,-1.5392278,,Right Foot,,,,"[32.1, 33.1]",,Ground Pass,,19.009472,,,,Granit Xhaka,3500.0,,,,,,2,From Throw In,Edmond Fayçal Tapsoba,30606.0,Left Center Back,164,Bayer Leverkusen,904,['4ce2adae-fced-47bc-9271-5be141581acf'],38,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:38.241,Pass,
1187,,,,,,,,,,,,,,,,,,0.913229,,,,,,,,,,,,,,55d1a733-f603-4623-91f0-fcb5ad3956cb,4048,,"[49.2, 27.1]",3895086,92,,,,0.08515939,,Left Foot,,,,"[57.4, 27.8]",,Ground Pass,,8.229824,,,,Amine Adli,33401.0,,,,,,2,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,164,Bayer Leverkusen,904,['67ec59a8-7cc2-4ffe-aac1-905531594590'],44,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:44.909,Pass,
1188,,,,,,,,,,,,,,,,,,0.762415,,,,,,,,,,,,,,7858ab58-e6b9-4bfb-940b-141b70580ad1,4051,,"[54.6, 25.2]",3895086,92,,,,-1.9460671,,Left Foot,,,,"[52.0, 18.6]",,Ground Pass,,7.093659,,,,Granit Xhaka,3500.0,,,,,,2,From Throw In,Amine Adli,33401.0,Left Wing,164,Bayer Leverkusen,904,['7790fbbe-dcc0-401d-b6aa-e1874ea21922'],46,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:46.837,Pass,
1189,,,,,,,,,,,,,,,,,,1.652487,,,,,,,,,,,,,,1a3b2746-e36a-4630-ad55-1cb14d44a32c,4054,,"[50.7, 18.3]",3895086,92,,,,2.3256955,,Left Foot,,,,"[36.4, 33.5]",,Ground Pass,,20.869356,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,2,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,164,Bayer Leverkusen,904,['6910371c-fe0d-46f7-81c7-55fa820eec15'],48,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:48.439,Pass,
1190,,,,,,,,,,,,,,,,,,1.048077,,,,,,,,,,,,,,f53ba590-054b-40e8-807b-f410a0e7d640,4056,,"[34.7, 28.0]",3895086,92,,,,0.063743316,,Right Foot,,,,"[44.1, 28.6]",,Ground Pass,,9.419129,,,,Granit Xhaka,3500.0,,,,,,2,From Throw In,Edmond Fayçal Tapsoba,30606.0,Left Center Back,164,Bayer Leverkusen,904,['86e1436a-409f-4c05-8b0f-c196756f039e'],50,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:50.091,Pass,
1191,,,,,,,,,,,,,,,,,,1.777105,,,,,,,,,,,,,,43032efb-2dbe-4c22-90de-f717748a8953,4058,,"[43.5, 28.8]",3895086,92,,,,1.8173535,,Left Foot,,,,"[36.0, 58.6]",,Ground Pass,,30.729301,,,,Jonathan Tah,8221.0,,,,,,2,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,164,Bayer Leverkusen,904,['92a50d2e-4a0f-4437-8a7e-601a29cb7bf0'],51,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:51.139,Pass,
1192,,,,,,,,,,,,,,,,,,1.989445,,,,,,,,,,,,,,8d4e6305-db4c-4a9d-9817-83f349979d8b,4062,,"[30.0, 60.3]",3895086,92,,,,-2.3278797,,Right Foot,,,,"[7.7, 36.7]",,Ground Pass,,32.469215,,,,Lukáš Hrádecký,8667.0,,,,,,2,From Throw In,Jonathan Tah,8221.0,Right Center Back,164,Bayer Leverkusen,904,['1f2ebdf2-8fe9-4b05-b8fd-1dd06c3976cf'],56,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:56.156,Pass,
1193,,,,,,,,,,,,,,,,,,0.778279,,,,,,,,,,,,,,2f45e284-90b4-494c-b20a-848c97f26029,4065,,"[13.1, 44.7]",3895086,92,,,,-0.6055447,,Right Foot,,,,"[26.1, 35.7]",,Ground Pass,,15.811388,,,,Robert Andrich,9195.0,,,,,,2,From Throw In,Lukáš Hrádecký,8667.0,Goalkeeper,164,Bayer Leverkusen,904,['619c1764-3f31-436c-a156-9e601d31fa15'],59,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:59.345,Pass,
1194,,,,,,,,,,,,,,,,,,3.11156,,,,,,,,,,,,,,04a7a973-8b81-4e0e-bbb9-f60616565908,4067,,"[26.1, 35.7]",3895086,93,,,,0.97354615,,Right Foot,,,,"[51.4, 72.9]",,Low Pass,,44.98811,,,,Nathan Tella,41411.0,,,,,,2,From Throw In,Robert Andrich,9195.0,Right Defensive Midfield,164,Bayer Leverkusen,904,['1bc8eb54-611c-40b4-894e-db5790875d61'],0,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:48:00.124,Pass,
1195,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,277ceff9-5722-4910-b7e9-91f1068a4e9b,4073,,"[52.4, 75.2]",3895086,93,True,,,-2.7388017,,Right Foot,,,,"[40.9, 70.3]",,Ground Pass,,12.5004,,,,Jonathan Tah,8221.0,,,,,Free Kick,2,From Free Kick,Odilon Kossonou,27133.0,Right Back,165,Bayer Leverkusen,904,['9ffd41fd-48b3-4906-a0a3-654b32b778a7'],30,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:48:30.274,Pass,
1196,,,,,,,,,,,,,,,,,,2.573313,,,,,,,,,,,,,,51f33a87-dfb2-44ee-97f2-d46bb3b43a09,4075,,"[39.8, 67.3]",3895086,93,,,,-1.8744243,,Right Foot,,,,"[27.8, 29.0]",,Ground Pass,,40.135895,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,2,From Free Kick,Jonathan Tah,8221.0,Right Center Back,165,Bayer Leverkusen,904,['c2cf04c1-78b6-44f6-8d51-9fb2090ba284'],33,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:48:33.992,Pass,
1197,,,,,,,,,,,,,,,,,,1.627444,,,,,,,,,,,,,,8481793c-0030-4910-a5eb-d7b3c02c9460,4078,,"[28.3, 28.2]",3895086,93,,,,-0.63527566,,Right Foot,,,,"[42.0, 18.1]",,Ground Pass,,17.020576,,,,Robert Andrich,9195.0,,,,,,2,From Free Kick,Edmond Fayçal Tapsoba,30606.0,Left Center Back,165,Bayer Leverkusen,904,['07415bae-6427-4535-89a4-3c21617d0e37'],37,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:48:37.045,Pass,
1198,,,,,,,,,,,,,,,,,,0.721223,,,,,,,,,,,,,,16a3e1dc-78f8-4522-8e3e-3c160c1d1d89,4081,,"[42.2, 18.8]",3895086,93,,,,0.32175055,,Right Foot,,,,"[55.7, 23.3]",,Ground Pass,,14.230249,,,,Amine Adli,33401.0,,,,,,2,From Free Kick,Robert Andrich,9195.0,Right Defensive Midfield,165,Bayer Leverkusen,904,['c0b7d81d-7ca5-4d79-8de0-15a10b0f273f'],39,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:48:39.073,Pass,
1199,,,,,,,,,,,,,,,,,,1.000064,,,,,,,,,,,,,,942d55b9-934e-4314-8b03-be667d0c7b5f,4084,,"[55.4, 23.3]",3895086,93,,,,-1.3246356,,Left Foot,,,,"[60.4, 3.4]",,Low Pass,,20.518528,,,,Piero Martín Hincapié Reyna,38004.0,,,,,,2,From Free Kick,Amine Adli,33401.0,Left Wing,165,Bayer Leverkusen,904,['0b6f4293-1dca-443f-9844-12592fa838cf'],40,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:48:40.505,Pass,
1200,,,,,,,,,,,,,,,,,,1.079587,,,,,,,,,,,,,,b4390bf3-ea15-4937-a620-00ff21f740c8,4087,,"[60.4, 3.4]",3895086,93,,,,1.4249854,,Left Foot,,,,"[62.5, 17.7]",,Low Pass,,14.453373,,,,Amine Adli,33401.0,,,,,,2,From Free Kick,Piero Martín Hincapié Reyna,38004.0,Left Back,165,Bayer Leverkusen,904,['c29b9e46-e2db-4c99-8299-43769787f269'],41,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:48:41.588,Pass,
1201,,,,,,,,,,,,,,,,,,0.827097,,,,,,,,,,,,,,69767a06-b529-41d8-b974-5b133af0031c,4093,,"[74.1, 8.9]",3895086,93,,,,-3.1042268,,Left Foot,,,,"[63.4, 8.5]",,Ground Pass,,10.707474,,,,Robert Andrich,9195.0,,,,,Free Kick,2,From Free Kick,Piero Martín Hincapié Reyna,38004.0,Left Back,166,Bayer Leverkusen,904,['8db93e0a-d56a-4901-9aa5-e7becf910390'],53,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:48:53.344,Pass,
1202,,,,,,,,,,,,,,,,,,0.9504,,,,,,,,,,,,,,b13b2d9d-729a-4a8f-b537-d28b5553c24e,4096,,"[65.9, 13.6]",3895086,93,,,,1.9513026,,Left Foot,,,,"[62.1, 23.1]",,Ground Pass,,10.231813,,,,Granit Xhaka,3500.0,,,,,,2,From Free Kick,Robert Andrich,9195.0,Right Defensive Midfield,166,Bayer Leverkusen,904,['939a2595-0f47-45c0-bbf8-fb0997e72250'],55,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:48:55.697,Pass,
1203,,,,,,,,,,,,,,,,,,0.920262,,,,,,,,,,,,,,91908e17-ddc9-4ab8-8109-fd2053665bfc,4099,,"[58.7, 23.3]",3895086,94,,,,1.2735164,,Left Foot,,,,"[64.0, 40.6]",,Ground Pass,,18.093645,,,,Jonas Hofmann,8804.0,,,,,,2,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,166,Bayer Leverkusen,904,['d44a1ee1-3bee-40f8-a00f-4832b2bf1bad'],0,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:49:00.214,Pass,
1204,,,,,,,,,,,,,,,,,,0.98709,,,,,,,,,,,,,,63440ddc-004a-4f36-af84-b844a8b5fc44,4103,,"[64.6, 41.2]",3895086,94,,,,2.3561945,,Right Foot,,,,"[55.2, 50.6]",,Ground Pass,,13.293608,,,,Jonathan Tah,8221.0,,,,,,2,From Free Kick,Jonas Hofmann,8804.0,Center Attacking Midfield,166,Bayer Leverkusen,904,['71eb001f-6326-4673-9d09-3af1a46415f3'],1,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:49:01.725,Pass,
1205,,,,,,,,,,,,,,,,,,0.550145,,,,,,,,,,,,,,147ca4ed-20b6-436e-9c63-87f9bced1a4f,4106,,"[54.2, 50.4]",3895086,94,,,,-0.7853982,,Right Foot,,,,"[63.8, 40.8]",,Ground Pass,,13.57645,,,,Robert Andrich,9195.0,,,,,,2,From Free Kick,Jonathan Tah,8221.0,Right Center Back,166,Bayer Leverkusen,904,['994b5822-b759-4d9b-bded-b79e953464aa'],3,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:49:03.929,Pass,
1206,,,,,,,,,,,,,,,,,,0.834851,,,,,,,,,,,,,,e2abf7f0-0f06-4b24-8619-5dbf78d91732,4109,,"[56.3, 42.7]",3895086,94,,,,0.76456785,,Right Foot,,,,"[66.1, 52.1]",,Ground Pass,,13.579396,,,,Jonas Hofmann,8804.0,,,,,,2,From Free Kick,Robert Andrich,9195.0,Right Defensive Midfield,166,Bayer Leverkusen,904,['383d78f5-24f6-4ede-9794-ecb110f811f4'],5,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:49:05.576,Pass,
1207,,,,,,,,,,,,,,,,,,0.957732,,,,,,,,,,,,,,c8636540-4f79-4b70-8a58-fc4c5c947671,4112,,"[75.8, 47.0]",3895086,94,,,,-0.45031506,,Right Foot,,,,"[90.9, 39.7]",,Ground Pass,,16.772001,,,,Amine Adli,33401.0,,,,,,2,From Free Kick,Jonas Hofmann,8804.0,Center Attacking Midfield,166,Bayer Leverkusen,904,['037d4ea9-3b8c-4691-a4ef-eb1ee194fc00'],8,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:49:08.599,Pass,
1208,,,,,,,,,,,,,,,,,,1.540845,,,,,,,,,,,,,,5b0f2913-8f4c-4fef-b0f3-c95195c2d32c,4114,,"[90.9, 39.7]",3895086,94,,,,2.9627995,,Left Foot,,,,"[82.6, 41.2]",,Ground Pass,,8.434453,,Incomplete,,Granit Xhaka,3500.0,,,,,,2,From Free Kick,Amine Adli,33401.0,Left Wing,166,Bayer Leverkusen,904,"['1b734181-5caf-4f8b-b6fd-11ce675891a4', 'bc912dd9-f1c3-448f-9219-ba923e22dbbf']",9,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:49:09.556,Pass,
1209,,,,,,,,,,,,,,,,,,0.731614,,,,,,,,,,,,,,1ff661ab-37ee-4e61-8890-b9b69bd0841e,4119,,"[32.8, 41.2]",3895086,94,,,,-1.9111782,,Left Foot,,,,"[29.4, 31.6]",,Ground Pass,,10.184301,,,,Lennard Maloney,133483.0,,,,,,2,Regular Play,Denis Thomalla,15693.0,Left Wing,167,FC Heidenheim,201,['251a9ee8-9897-45cc-abc2-653fdaeddc1b'],12,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:49:12.080,Pass,
1210,,,,,,,,,,,,,,,,,,1.106667,,,,,,,,,,,,,,c23ae6e0-f933-4cc9-97b0-b89143d743db,4122,,"[29.4, 31.6]",3895086,94,,,,0.014924265,,Right Foot,,,,"[42.8, 31.8]",,Ground Pass,,13.401492,,,,Adrian Beck,31744.0,,,,,,2,Regular Play,Lennard Maloney,133483.0,Left Defensive Midfield,167,FC Heidenheim,201,['aa987c27-c94c-4049-883f-60d0c6545479'],12,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:49:12.852,Pass,
1211,,,,,,,,,,,,,,,,,,1.185973,,,,,,,,,,,,,,d5db184e-d7d5-4940-8dc2-58f5ab2cc09b,4126,,"[40.7, 32.7]",3895086,94,,,,1.790858,,Right Foot,,,,"[35.6, 55.5]",,Ground Pass,,23.363434,,,,Denis Thomalla,15693.0,,,,,,2,Regular Play,Adrian Beck,31744.0,Center Attacking Midfield,167,FC Heidenheim,201,['01eda544-f7b8-4149-a6e6-f5f59f35d687'],15,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:49:15.194,Pass,
1212,,,,,,,,,,,,,,,,,,1.916386,,,,,,,,,,,,,,a840a366-edb8-42ed-8b1a-66802195d4bd,4129,,"[58.0, 62.4]",3895086,94,,,,0.7040963,,Right Foot,,,,"[72.6, 74.8]",,Ground Pass,,19.155155,,,,Kevin Sessa,24947.0,,,,,,2,Regular Play,Denis Thomalla,15693.0,Left Wing,167,FC Heidenheim,201,['0e3a70b1-99f3-4075-ac5b-eda170343411'],19,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:49:19.335,Pass,
1213,,,,,,,,,,,,,,,,,,1.102879,,,,,,,,,,,,,,b6ceab16-223c-4c48-a2a6-d126cc088f07,4132,,"[87.5, 70.5]",3895086,94,,,,-2.1283374,,Right Foot,,,,"[82.2, 62.0]",,Ground Pass,,10.016986,,,,Denis Thomalla,15693.0,,,,,,2,Regular Play,Kevin Sessa,24947.0,Right Wing,167,FC Heidenheim,201,['14091265-a77d-4f13-8ddd-267e8ebbf849'],23,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:49:23.365,Pass,
1214,,,,,,,,,,,,,,,,,,1.797515,,,,,,,,,,,,,,6ec83ca6-fc20-44bc-8d90-bbc95d31df8a,4135,,"[79.0, 62.6]",3895086,94,,,,2.8935606,,Right Foot,,,,"[63.6, 66.5]",,Ground Pass,,15.886157,,,,Omar Haktab Traorè,48959.0,,,,,,2,Regular Play,Denis Thomalla,15693.0,Left Wing,167,FC Heidenheim,201,['840ce57c-955f-4d6c-bc37-ea7d1b50bc3b'],25,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:49:25.714,Pass,
1215,,,,,,,,,,,,,,,,,,1.339014,,,,,,,,,,,,,,664e31d4-e74b-4f49-9753-a5dc215dad24,4138,,"[63.2, 63.9]",3895086,94,,,,-2.3265736,,Right Foot,,,,"[50.1, 50.0]",,Ground Pass,,19.100262,,,,Patrick Mainka,10303.0,,,,,,2,Regular Play,Omar Haktab Traorè,48959.0,Right Back,167,FC Heidenheim,201,['f623e973-51f8-4e07-9440-53e2098b8e6b'],28,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:49:28.516,Pass,
1216,,,,,,,,,,,,,,,,,,1.241752,,,,,,,,,,,,,,5f0da096-a297-4e18-bfbf-8ac85c5fdf5c,4141,,"[50.8, 51.7]",3895086,94,,,,0.7742462,,Right Foot,,,,"[64.4, 65.0]",,Ground Pass,,19.022356,,,,Omar Haktab Traorè,48959.0,,,,,,2,Regular Play,Patrick Mainka,10303.0,Right Center Back,167,FC Heidenheim,201,['7223f3d8-c781-420e-b55d-90992ee9928e'],30,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:49:30.929,Pass,
1217,,,,,,,,,,,,,,,,,,0.956485,,,,,,,,,,,,,,1ead10e7-b67e-427b-adac-ed5997311f2d,4144,,"[64.4, 63.5]",3895086,94,,,,-0.9652517,,Right Foot,,,,"[68.9, 57.0]",,Ground Pass,,7.905694,,,,Kevin Sessa,24947.0,,,,,,2,Regular Play,Omar Haktab Traorè,48959.0,Right Back,167,FC Heidenheim,201,['9183202c-9b3f-4d1c-a8b7-607f55b2f608'],32,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:49:32.901,Pass,
1218,,,,,,,,,,,,,,,,,,2.932247,,,,,,,,,,,,,,07c8ec83-bd5b-40a7-ae93-e745afdaf21e,4147,,"[61.9, 51.5]",3895086,94,,,,-1.8420483,,Left Foot,,,,"[52.5, 17.7]",,Ground Pass,,35.08276,,,,Tim Siersleben,46430.0,,,,,,2,Regular Play,Kevin Sessa,24947.0,Right Wing,167,FC Heidenheim,201,['578e441b-1b6b-4e0b-9832-23fd7938faa6'],36,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:49:36.151,Pass,
1219,,,,,,,,,,,,,,,,,,1.493779,,,,,,,,,,,,,,4a7a2bd4-c08e-448f-9e19-0f8d37e73387,4150,,"[52.9, 18.8]",3895086,94,,,,-0.26060238,,Left Foot,,,,"[63.4, 16.0]",,Ground Pass,,10.866922,,,,Adrian Beck,31744.0,,,,,,2,Regular Play,Tim Siersleben,46430.0,Left Center Back,167,FC Heidenheim,201,['96f54784-491e-477c-9c87-f531848af6b3'],39,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:49:39.123,Pass,
1220,,,,,,,,,,,,,,,,,,0.818528,,,,,,,,,,,,,,a9e0738d-530c-46e6-9e8e-82d1c3736f3a,4153,,"[64.0, 13.8]",3895086,94,,,,1.0242718,,Right Foot,,,,"[71.3, 25.8]",,Ground Pass,,14.045996,,,,Kevin Sessa,24947.0,,,,,,2,Regular Play,Adrian Beck,31744.0,Center Attacking Midfield,167,FC Heidenheim,201,['a6d18812-ca78-4d9b-a224-5a8f70dcc9a1'],42,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:49:42.358,Pass,
1221,,,,,,,,,,,,,,,,,,0.911181,,,,,,,,,,,,,,d8faaa19-94da-42c5-9999-efaad2cd33e3,4156,,"[71.3, 25.8]",3895086,94,,,,2.183513,,Right Foot,,,,"[64.2, 35.9]",,Ground Pass,,12.345849,,,,Lennard Maloney,133483.0,,,,,,2,Regular Play,Kevin Sessa,24947.0,Right Wing,167,FC Heidenheim,201,['612d3d47-a852-4c09-8623-69cb4148ff4b'],43,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:49:43.216,Pass,
1222,,,,,,,,,,,,,,,,,,2.090142,,,,,,,,,,,,,,e5c214d4-b027-4d66-9b5c-ffb2b6dc1c24,4159,,"[65.3, 42.1]",3895086,94,,,,1.160669,,Right Foot,,,,"[78.3, 72.0]",,Ground Pass,,32.603832,,,,Omar Haktab Traorè,48959.0,,,,,,2,Regular Play,Lennard Maloney,133483.0,Left Defensive Midfield,167,FC Heidenheim,201,['b1acb848-a848-498f-b37f-773a5fb8085d'],46,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:49:46.552,Pass,
1223,,,,,,,,,,,,,,,,,,2.323093,,,,,,,,,,,,,,cbe6c628-c2f5-472a-8dce-d99b139e5ab4,4162,,"[77.5, 71.8]",3895086,94,,,,-2.8031373,,Right Foot,,,,"[52.5, 63.0]",,Ground Pass,,26.503584,,,,Patrick Mainka,10303.0,,,,,,2,Regular Play,Omar Haktab Traorè,48959.0,Right Back,167,FC Heidenheim,201,['3621367f-1749-47ca-97cf-f40a7a12766d'],50,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:49:50.153,Pass,
1224,,,,,,,,,,,,,,,,,,1.666075,,,,,,,,,,,,,,13bc6883-1311-4ded-a116-98b601224ff8,4165,,"[52.3, 58.1]",3895086,94,,,,-1.9680676,,Right Foot,,,,"[40.3, 29.5]",,Ground Pass,,31.01548,,,,Tim Siersleben,46430.0,,,,,,2,Regular Play,Patrick Mainka,10303.0,Right Center Back,167,FC Heidenheim,201,['a0d622fd-9f66-403b-919f-9ed8ba359ce1'],53,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:49:53.392,Pass,
1225,,,,,,,,,,,,,,,,,,2.020999,,,,,,,,,,,,,,da09009f-8189-4765-b4b1-a6276584af39,4168,,"[40.3, 27.5]",3895086,94,,,,-1.0292287,,Left Foot,,,,"[55.7, 1.9]",,Ground Pass,,29.875072,,,,Jonas Föhrenbach,9109.0,,,,,,2,Regular Play,Tim Siersleben,46430.0,Left Center Back,167,FC Heidenheim,201,['6d94b0f5-8a42-46e2-9d4c-3193cc6485e2'],56,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:49:56.464,Pass,
1226,,,,,,,,,,,,,,,,,,3.3325,,,,,,,,,,,,,,1103cd5e-31da-4a9f-9a62-cb020c44097e,4171,,"[57.2, 6.6]",3895086,95,,,,1.8575679,,Left Foot,,,,"[43.9, 51.7]",,Ground Pass,,47.02021,,,,Patrick Mainka,10303.0,,True,,,,2,Regular Play,Jonas Föhrenbach,9109.0,Left Back,167,FC Heidenheim,201,['d91eb5cb-d2db-4853-bc93-7593c4b399e3'],1,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:50:01.110,Pass,
1227,,,,,,,,,,,,,,,,,,1.254737,,,,,,,,,,,,,,ea6c49e9-53d5-458c-88dd-63d85ae03613,4174,,"[45.2, 51.9]",3895086,95,,,,1.0995587,,Right Foot,,,,"[55.9, 72.9]",,Ground Pass,,23.568836,,,,Kevin Sessa,24947.0,,,,,,2,Regular Play,Patrick Mainka,10303.0,Right Center Back,167,FC Heidenheim,201,['4a026468-5d87-4881-8932-2e57518a1b78'],5,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:50:05.794,Pass,
1228,,,,,,,,,,,,,,,,,,1.28066,,,,,,,,,,,,,,c7d78f08-99ee-4bf9-bda3-0c9db06b9fa3,4177,,"[56.3, 72.9]",3895086,95,,,,-1.0540255,,Right Foot,,,,"[69.2, 50.2]",,Ground Pass,,26.109385,,,,Marvin Pieringer,74089.0,,,,,,2,Regular Play,Kevin Sessa,24947.0,Right Wing,167,FC Heidenheim,201,['6c4b1fb7-a0f1-4704-b822-9ff694359281'],8,,,,,,,,,,,,,,,,,FC Heidenheim,201,00:50:08.074,Pass,
