,50_50,bad_behaviour_card,ball_receipt_outcome,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
146,,,,,,,,,,,,,,,,,,0.827451,,,,,,,,,,,,,,31d8e6fd-d5b7-477c-a6a9-c9bcd7d62175,462,,"[69.9, 19.1]",3895134,10,,,,-2.9599438,,Left Foot,,,,"[55.2, 16.4]",,Ground Pass,14.945903,,,,,Exequiel Alejandro Palacios,28268.0,,,,,,,1,From Free Kick,Alejandro Grimaldo García,10336.0,Left Wing Back,23,Bayer Leverkusen,904,['e9885c52-65f1-4d9f-8ec9-3abe011366f0'],38,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:10:38.784,Pass,
147,,,,,,,,,,,,,,,,,,5.442263,,,,,,,,,,,,,,a33e7f75-0bba-474a-9ff5-46ef7a91a1cd,465,,"[55.4, 15.7]",3895134,10,,,,-0.036960654,,Right Foot,,,,"[117.6, 13.4]",,High Pass,62.242508,,,Incomplete,,Florian Wirtz,40724.0,,,,,,,1,From Free Kick,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,23,Bayer Leverkusen,904,"['a86607fc-2c35-4515-9311-7ece4be88530', 'd9d4515f-0157-4ef0-93b9-8f4fda17bb65']",39,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:10:39.652,Pass,
148,,,,,,,,,,,,,,,,,,1.690085,,,,,,,,,,,,,,e9f87528-d02e-4f55-ad4c-df75f3114366,470,,"[104.7, 0.1]",3895134,10,,,,2.7795053,,,,,,"[84.9, 7.6]",,High Pass,21.17286,,,,,Exequiel Alejandro Palacios,28268.0,,,,,,Throw-in,1,From Throw In,Alejandro Grimaldo García,10336.0,Left Wing Back,24,Bayer Leverkusen,904,['764b2f32-abe2-40b9-abb0-35a917ebcf96'],50,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:10:50.810,Pass,
149,,,,,,,,,,,,,,,,,,0.732642,,,,,,,,,,,,,,a35635fc-8308-434c-b164-9ff123559c2b,473,,"[84.9, 8.1]",3895134,10,,,,1.2028154,,Right Foot,,,,"[88.1, 16.4]",,Ground Pass,8.895505,,,,,Granit Xhaka,3500.0,,,,,,,1,From Throw In,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,24,Bayer Leverkusen,904,['4756ada7-ee47-4e1b-887d-cb9b2c07ee8d'],53,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:10:53.360,Pass,
150,,,,,,,,,,,,,,,,,,0.99563,,,,,,,,,,,,,,0e451d38-2baa-4df3-b0b5-fb8b12a03539,477,,"[89.0, 16.0]",3895134,10,,,,-0.30060568,,Left Foot,,,,"[99.0, 12.9]",,Ground Pass,10.46948,,,,,Florian Wirtz,40724.0,,,,,,,1,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,24,Bayer Leverkusen,904,"['00d7a20f-8c9c-4001-a3e4-1a34d152f6ab', 'a854404c-936e-4360-b1d8-abcc0a4e9848']",54,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:10:54.800,Pass,True
151,,,,,,,,,,,,,,,,,,2.737765,,,,,,,,,,,,,,0390b211-0672-4417-bc32-b88415fd513c,480,,"[20.2, 80.0]",3895134,11,,,,-2.130736,,,,,,"[3.4, 53.2]",,High Pass,31.630365,,,,,Oliver Baumann,8393.0,,,,,,Throw-in,1,From Throw In,Robert Skov,16294.0,Right Wing Back,25,Hoffenheim,175,['fdf7a043-9829-4b21-a57e-0f5829c3da7c'],5,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:11:05.625,Pass,
152,,,,,,,,,,,,,,,,,,1.672126,,,,,,,,,,,,,,b9bf2527-d52a-4ede-b994-df830415dc84,483,,"[6.2, 44.8]",3895134,11,,,,-1.0380944,,Right Foot,,,,"[22.0, 18.0]",,Ground Pass,31.11077,,,,,Kevin Akpoguma,13292.0,,,,,,,1,From Throw In,Oliver Baumann,8393.0,Goalkeeper,25,Hoffenheim,175,['8318a25e-3aab-42e1-bb26-59f174550f33'],9,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:11:09.900,Pass,
153,,,,,,,,,,,,,,,,,,1.641948,,,,,,,,,,,,,,14e6df3f-5859-4346-b194-c157019ce80a,487,,"[89.8, 80.0]",3895134,11,,,,-3.0356083,,,,,,"[71.0, 78.0]",,High Pass,18.906084,,,,,Odilon Kossonou,27133.0,,,,,,Throw-in,1,From Throw In,Jonas Hofmann,8804.0,Right Attacking Midfield,26,Bayer Leverkusen,904,['ecc579b7-0c21-48bf-8093-6e69b4f75e3b'],16,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:16.842,Pass,
154,,,,,,,,,,,,,,,,,,1.04474,,,,,,,,,,,,,,d6ad81bf-c5c8-45ac-a00a-7ccdcab29113,490,,"[69.3, 76.4]",3895134,11,,,,-2.3303382,,Right Foot,,,,"[58.0, 64.5]",,Ground Pass,16.410362,,,,,Jonathan Tah,8221.0,,,,,,,1,From Throw In,Odilon Kossonou,27133.0,Right Center Back,26,Bayer Leverkusen,904,['bfb088c7-d593-4c79-bc9e-5344abe32908'],19,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:19.516,Pass,
155,,,,,,,,,,,,,,,,,,1.959511,,,,,,,,,,,,,,7214e633-ce9d-4c62-a182-466276550052,493,,"[62.2, 48.7]",3895134,11,,,,-1.5320833,,Right Foot,,,,"[63.3, 20.3]",,Ground Pass,28.421295,,,,,Exequiel Alejandro Palacios,28268.0,,,,,,,1,From Throw In,Jonathan Tah,8221.0,Center Back,26,Bayer Leverkusen,904,['aa2228b7-0209-4c5d-89e2-350d6259bd2b'],23,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:23.868,Pass,
156,,,,,,,,,,,,,,,,,,1.58384,,,,,,,,,,,,,,13b55039-d270-4fca-8b3a-db2f1051bf81,496,,"[58.6, 15.0]",3895134,11,,,,-0.86217004,,Right Foot,,,,"[65.8, 6.6]",,Ground Pass,11.063454,,,,,Alejandro Grimaldo García,10336.0,,,,,,,1,From Throw In,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,26,Bayer Leverkusen,904,['0ab70aaf-c733-4343-9ba9-b2a45fc969e8'],27,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:27.889,Pass,
157,,,,,,,,,,,,,,,,,,0.722577,,,,,,,,,,,,,,be290f63-871f-4ead-bd00-f62cc6aab06a,499,,"[64.7, 10.2]",3895134,11,,,,2.6835947,,Left Foot,,,,"[50.5, 17.2]",,Ground Pass,15.831614,,,,,Exequiel Alejandro Palacios,28268.0,,,,,,,1,From Throw In,Alejandro Grimaldo García,10336.0,Left Wing Back,26,Bayer Leverkusen,904,['7b9b6299-44e2-4d60-9ae3-5dac9ee06bb2'],30,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:30.885,Pass,
158,,,,,,,,,,,,,,,,,,1.231509,,,,,,,,,,,,,,6b758517-2355-43c2-9c0f-26714e3929de,503,,"[41.8, 8.1]",3895134,11,,,,2.7249691,,Right Foot,,,,"[24.4, 15.8]",,Ground Pass,19.02761,,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,,1,From Throw In,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,26,Bayer Leverkusen,904,['7cb0fdfc-32a2-4144-897c-b76cd0033b1a'],33,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:33.186,Pass,
159,,,,,,,,,,,,,,,,,,1.390161,,,,,,,,,,,,,,5714ca46-fc05-42b8-81a5-18d6604374e5,506,,"[16.2, 21.9]",3895134,11,,,,0.27238694,,Right Foot,,,,"[34.1, 26.9]",,Ground Pass,18.585209,,,,,Granit Xhaka,3500.0,,,,,,,1,From Throw In,Edmond Fayçal Tapsoba,30606.0,Left Center Back,26,Bayer Leverkusen,904,['89bc0b90-151b-498f-875a-2b7918565881'],36,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:36.515,Pass,
160,,,,,,,,,,,,,,,,,,1.570127,,,,,,,,,,,,,,99d773b4-d0a2-4050-a216-ed36686dfc74,510,,"[30.6, 26.5]",3895134,11,,,,-2.0935855,,Left Foot,,,,"[20.4, 8.8]",,Ground Pass,20.428656,,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,,1,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,26,Bayer Leverkusen,904,"['975c5ea6-19d8-49f3-befa-5947a4798a51', 'ef89b9ca-fbb2-401d-beb9-7a77fb039be7']",38,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:38.937,Pass,True
161,,,,,,,,,,,,,,,,,,2.415596,,,,,,,,,,,,,,d4f2f3fb-fb6e-4843-af74-280a3a7e2df8,514,,"[19.4, 9.8]",3895134,11,,,,1.168256,,Right Foot,,,,"[36.9, 50.9]",,High Pass,44.67057,,,Incomplete,,Jeremie Frimpong,32712.0,,,True,,,,1,From Throw In,Edmond Fayçal Tapsoba,30606.0,Left Center Back,26,Bayer Leverkusen,904,"['18dc772a-8efe-48e1-9f52-8fdb89a6e2e3', '281e5053-880c-4eda-b618-8c3b60a0752f', '78de4549-b40c-451f-a502-90542d107d42']",41,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:41.968,Pass,True
162,,,,,,,,,,,,,,,,,,1.532067,,,,,,,,,,,,,,49a90665-5326-4e4e-961f-d220e79c032e,518,,"[80.4, 27.1]",3895134,11,,,,-2.7311268,,Left Foot,,,,"[69.6, 22.4]",,Ground Pass,11.77837,,,,,Kevin Akpoguma,13292.0,,,,,,,1,Regular Play,Marius Bülter,9133.0,Left Wing Back,27,Hoffenheim,175,['d2b6df3a-3090-4221-bdc6-940ee2475cac'],46,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:11:46.012,Pass,
163,,,,,,,,,,,,,,,,,,1.165371,,,,,,,,,,,,,,bf5c3157-95db-48ef-b506-f4bd262b072f,522,,"[69.6, 24.4]",3895134,11,,,,0.92922574,4fe6aff6-7231-491b-997a-338fadac7569,Right Foot,,,,"[75.8, 32.7]",,Ground Pass,10.36002,,,,,Marius Bülter,9133.0,True,,,,,,1,Regular Play,Kevin Akpoguma,13292.0,Left Center Back,27,Hoffenheim,175,"['d9b1310c-a3f8-4b8a-ab8e-ba842eadfe75', 'ef0a8283-4e24-4f27-a97a-fdcc2beb42bc']",48,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:11:48.058,Pass,True
164,,,,,,,,,,,,,,,,,,1.332038,,,,,,,,,,,,,,8fbf8563-bd3e-408f-a852-274c75aa4a38,528,,"[107.0, 0.1]",3895134,12,,,,1.4238274,,,True,,,"[111.9, 33.2]",,High Pass,33.460724,,,Incomplete,,Maximilian Beier,35242.0,,,,,,Throw-in,1,From Throw In,Marius Bülter,9133.0,Left Wing Back,28,Hoffenheim,175,"['3ee00adf-1f92-4690-bc43-9ba6d252b02a', 'db9bbfa8-e662-4348-8a5c-e247078b275f']",6,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:12:06.833,Pass,
165,,,,,,,,,,,,,,,,,,3.538001,,,,,,,,,,,,,,df8c055c-687e-4f88-a931-d37e176b6d74,535,,"[91.1, 71.3]",3895134,12,,,,-2.7651024,,Left Foot,,,,"[56.7, 57.7]",,Ground Pass,36.99081,,,,,Ozan Muhammed Kabak,20770.0,,,,,,,1,From Throw In,Robert Skov,16294.0,Right Wing Back,28,Hoffenheim,175,"['2bd277f0-81fe-4f43-8122-8994080c6247', 'e64698f4-0133-47a3-abe7-5c8fad797fca']",16,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:12:16.126,Pass,True
166,,,,,,,,,,,,,,,,,,1.450971,,,,,,,,,,,,,,aeb7065d-d304-4f26-92e1-1fe2a9cd6147,537,,"[48.4, 52.2]",3895134,12,,,,-1.19029,,Left Foot,,,,"[55.4, 34.7]",,Ground Pass,18.848078,,,,,Kevin Vogt,8397.0,,,,,,,1,From Throw In,Ozan Muhammed Kabak,20770.0,Right Center Back,28,Hoffenheim,175,['afd65057-4eb8-41a9-b47e-ee3e5dbb2d67'],19,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:12:19.664,Pass,
167,,,,,,,,,,,,,,,,,,0.842214,,,,,,,,,,,,,,f0d48899-a1a3-44ff-8a8c-9c0909dbafd8,541,,"[64.7, 37.1]",3895134,12,,,,0.8012698,,Right Foot,,,,"[67.8, 40.3]",,Ground Pass,4.4553337,,,,,Anton Stach,48644.0,,,,,,,1,From Throw In,Kevin Vogt,8397.0,Center Back,28,Hoffenheim,175,"['b7b82e15-f6f4-4453-9331-f8c8580fc2f1', 'c509f2a2-9429-4349-af13-97a33da60a6d']",25,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:12:25.819,Pass,True
168,,,,,,,,,,,,,,,,,,1.458618,,,,,,,,,,,,,,c1ba2cd5-ed27-4fbf-be01-ccfbcc129d03,544,,"[78.3, 32.0]",3895134,12,,,,-1.608212,,Right Foot,,,,"[77.6, 13.3]",,Ground Pass,18.713097,,,,,Grischa Prömel,9159.0,,,,,,,1,From Throw In,Anton Stach,48644.0,Center Defensive Midfield,28,Hoffenheim,175,['bfd897df-fd97-4e36-9c10-3ee909fd983c'],28,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:12:28.091,Pass,
169,,,,,,,,,,,,,,,,,,1.876121,,,,,,,,,,,,,,4ddc9f27-b55c-47f7-b04d-8b4c3e6a0557,547,,"[89.2, 14.2]",3895134,12,,,,-0.80426383,,Right Foot,,,,"[99.6, 3.4]",,Ground Pass,14.993332,,,,,Marius Bülter,9133.0,,,,,,,1,From Throw In,Grischa Prömel,9159.0,Left Center Midfield,28,Hoffenheim,175,['49764643-67d1-41d6-a85d-e3353cb68214'],31,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:12:31.229,Pass,
170,,,,,,,,,,,,,,,,,,1.428156,,,,,,,,,,,,,,bea2ad67-0028-4ec3-99cf-892dbcabc9f5,550,,"[118.0, 5.9]",3895134,12,,,,1.6774241,,Left Foot,True,,,"[114.5, 38.6]",,High Pass,32.886776,,,Incomplete,,Finn Ole Becker,24845.0,,,,,,,1,From Throw In,Marius Bülter,9133.0,Left Wing Back,28,Hoffenheim,175,"['29c8fddf-5751-450d-b795-eb936a176db3', '2c9dba90-9a46-4fcf-b7aa-7aaa3b3cb509']",37,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:12:37.481,Pass,
171,,,,,,,,,,,,,,,,,,2.395719,,,,,,,,,,,,,,2c9e0980-6d45-45cd-940b-91edce1b29f3,560,,"[56.3, 29.6]",3895134,12,,,,2.6355765,,Right Foot,,,,"[40.6, 38.3]",,Ground Pass,17.949373,,,,,Kevin Vogt,8397.0,,,,,,Recovery,1,From Throw In,Kevin Akpoguma,13292.0,Left Center Back,28,Hoffenheim,175,['d3fceb18-9f23-4d1a-9a58-66ced1c32b8f'],45,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:12:45.339,Pass,
172,,,,,,,,,,,,,,,,,,1.401827,,,,,,,,,,,,,,91265078-b4d0-4d4b-b95f-991824ed02ba,563,,"[36.2, 35.5]",3895134,12,,,,-1.2924967,,Right Foot,,,,"[39.6, 23.6]",,Ground Pass,12.376186,,,,,Kevin Akpoguma,13292.0,,,,,,,1,From Throw In,Kevin Vogt,8397.0,Center Back,28,Hoffenheim,175,['91f8da92-3f6f-4040-b80e-85ea10a7fafe'],48,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:12:48.768,Pass,
173,,,,,,,,,,,,,,,,,,2.753935,,,,,,,,,,,,,,d587ca7b-f44b-43c8-8ee4-979b11958d21,567,,"[41.4, 20.6]",3895134,12,,,,2.8523595,,Right Foot,,,,"[12.5, 29.2]",,Ground Pass,30.152447,,,,,Oliver Baumann,8393.0,,,,,,,1,From Throw In,Kevin Akpoguma,13292.0,Left Center Back,28,Hoffenheim,175,['32c4923b-fa9b-455b-996e-16925bd10c26'],54,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:12:54.701,Pass,
174,,,,,,,,,,,,,,,,,,1.541808,,,,,,,,,,,,,,5f7f2ba1-29d5-4a10-8d0e-afe0152a8da1,570,,"[11.2, 31.9]",3895134,12,,,,0.56622744,,Left Foot,,,,"[24.1, 40.1]",,Ground Pass,15.285614,,,,,Kevin Vogt,8397.0,,,,,,,1,From Throw In,Oliver Baumann,8393.0,Goalkeeper,28,Hoffenheim,175,['abb8b7b6-0c4e-45c7-9f58-027fd7e24057'],57,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:12:57.489,Pass,
175,,,,,,,,,,,,,,,,,,1.226083,,,,,,,,,,,,,,69e46a76-262e-4eb7-b799-688f6571f96e,573,,"[24.4, 41.7]",3895134,13,,,,0.47755706,,Right Foot,,,,"[50.1, 55.0]",,Ground Pass,28.93752,,,Incomplete,,Finn Ole Becker,24845.0,,,,,,,1,From Throw In,Kevin Vogt,8397.0,Center Back,28,Hoffenheim,175,"['25469d3a-53b9-469d-9bc8-8cb2f35abf43', 'e038245e-0172-46c3-9647-3fbe3b02ca78']",0,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:13:00.951,Pass,
176,,,,,,,,,,,,,,,,,,0.926716,,,,,,,,,,,,,,6c453fb5-0223-4be8-b6d0-f6134ee4f5de,578,,"[90.9, 65.7]",3895134,13,,,,0.83082145,,Left Foot,,,,"[99.3, 74.9]",,Ground Pass,12.45793,,,,,Robert Skov,16294.0,,,,,,,1,From Throw In,Finn Ole Becker,24845.0,Right Center Midfield,28,Hoffenheim,175,['236ce282-f374-4fc0-8e05-89823b09f319'],8,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:13:08.474,Pass,
177,,,,,,,,,,,,,,,,,,0.708055,,,,,,,,,,,,,,2ff24c90-c658-4db7-80be-4dd780f1e0ff,581,,"[104.8, 75.8]",3895134,13,,,,-1.7053943,ed28c5b0-e24d-47ab-bda4-1ab1af47eea3,Left Foot,,,,"[103.5, 66.2]",,Ground Pass,9.687621,,,,,Finn Ole Becker,24845.0,True,,,,,,1,From Throw In,Robert Skov,16294.0,Right Wing Back,28,Hoffenheim,175,['bab59f04-4650-4d01-b271-bf81803f7750'],11,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:13:11.618,Pass,
178,,,,,,,,,,,,,,,,,,2.40075,,,,,,,,,,,,,,0965e708-76f9-4812-957d-ced11d0864c5,587,,"[10.1, 32.4]",3895134,13,True,,,-0.27094686,,Right Foot,,,,"[40.7, 23.9]",,Ground Pass,31.758621,,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,,1,From Keeper,Lukáš Hrádecký,8667.0,Goalkeeper,30,Bayer Leverkusen,904,['d8e890fa-cabf-4541-b6b1-76a87b094ed7'],35,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:35.463,Pass,
179,,,,,,,,,,,,,,,,,,1.637752,,,,,,,,,,,,,,cfaa919a-5ca2-434d-9dbc-0b1d72800070,589,,"[46.7, 30.7]",3895134,13,,,,1.204245,,Right Foot,,,,"[59.1, 63.0]",,Ground Pass,34.59841,,,,,Odilon Kossonou,27133.0,,,,,,,1,From Keeper,Edmond Fayçal Tapsoba,30606.0,Left Center Back,30,Bayer Leverkusen,904,['a9f4639f-5456-41e9-b07f-82aafe513ae6'],43,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:43.278,Pass,
180,,,,,,,,,,,,,,,,,,0.924793,,,,,,,,,,,,,,f5119863-7059-484a-a33b-e3450dafbd4b,592,,"[64.3, 62.0]",3895134,13,,,,-1.6142472,,Right Foot,,,,"[64.0, 55.1]",,Ground Pass,6.9065185,,,,,Granit Xhaka,3500.0,,,,,,,1,From Keeper,Odilon Kossonou,27133.0,Right Center Back,30,Bayer Leverkusen,904,['d412438b-d308-4ff5-ac1c-16e1dc582358'],47,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:47.757,Pass,
181,,,,,,,,,,,,,,,,,,0.73022,,,,,,,,,,,,,,694f1aec-8a5a-4f40-baee-0be309400ed9,596,,"[59.6, 54.3]",3895134,13,,,,-2.604985,,Left Foot,,,,"[48.0, 47.4]",,Ground Pass,13.497037,,,,,Jonathan Tah,8221.0,,,,,,,1,From Keeper,Granit Xhaka,3500.0,Left Defensive Midfield,30,Bayer Leverkusen,904,"['311ca8fb-c3dc-42de-aeee-ae247e32e12d', '90928e76-4a04-4a9f-b1a6-743d737d2d1a']",49,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:49.575,Pass,True
182,,,,,,,,,,,,,,,,,,0.621984,,,,,,,,,,,,,,59b36c54-f6e8-4b32-a3a6-5203aa3a4044,599,,"[47.6, 39.6]",3895134,13,,,,1.1131366,,Right Foot,,,,"[50.9, 46.3]",,Ground Pass,7.4686007,,,,,Granit Xhaka,3500.0,,,,,,,1,From Keeper,Jonathan Tah,8221.0,Center Back,30,Bayer Leverkusen,904,['ac343241-fa07-4cab-8bec-0873199ff546'],53,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:53.667,Pass,
183,,,,,,,,,,,,,,,,,,1.395084,,,,,,,,,,,,,,911c32c1-893a-4fe9-b168-92a904cfd99d,602,,"[50.9, 47.0]",3895134,13,,,,1.3832818,,Left Foot,,,,"[54.6, 66.5]",,Ground Pass,19.847921,,,,,Odilon Kossonou,27133.0,,,,,,,1,From Keeper,Granit Xhaka,3500.0,Left Defensive Midfield,30,Bayer Leverkusen,904,['07af45da-752c-4ed1-bd02-6e093f3d0ecd'],56,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:56.814,Pass,
184,,,,,,,,,,,,,,,,,,0.902767,,,,,,,,,,,,,,6b5d3d60-035e-43d0-8580-b3abcbebc8cd,605,,"[79.0, 63.7]",3895134,14,,,,1.9809237,,Right Foot,,,,"[77.0, 68.3]",,Ground Pass,5.0159745,,,,,Florian Wirtz,40724.0,,,,,,,1,From Keeper,Odilon Kossonou,27133.0,Right Center Back,30,Bayer Leverkusen,904,['7d145397-c37e-4bcd-be04-fd51a6185dcf'],3,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:03.632,Pass,
185,,,,,,,,,,,,,,,,,,1.808907,,,,,,,,,,,,,,7599465d-bf43-484f-bf1f-8fca789c3269,608,,"[76.1, 62.5]",3895134,14,,,,-2.225132,,Right Foot,,,,"[57.0, 37.6]",,High Pass,31.381842,,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,,1,From Keeper,Florian Wirtz,40724.0,Left Attacking Midfield,30,Bayer Leverkusen,904,['d261f939-b7ae-4762-bd37-948e8509c014'],6,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:06.547,Pass,
186,,,,,,,,,,,,,,,,,,2.047267,,,,,,,,,,,,,,c695c93e-aa7a-4351-a3f5-9ab4431714f0,611,,"[63.7, 37.0]",3895134,14,,,,-0.96671796,,Right Foot,,,,"[83.3, 8.6]",,Ground Pass,34.50681,,,,,Victor Okoh Boniface,32289.0,,,,,,,1,From Keeper,Edmond Fayçal Tapsoba,30606.0,Left Center Back,30,Bayer Leverkusen,904,['3a5eb0a0-12ab-4af4-a77f-1a870d230492'],10,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:10.106,Pass,
187,,,,,,,,,,,,,,,,,,1.620325,,,,,,,,,,,,,,21b38bce-a503-4b66-bba0-a6c2e6ec292b,623,,"[111.1, 0.1]",3895134,14,True,,,2.8553493,,,,,,"[82.9, 8.4]",,Low Pass,29.396088,,,,,Exequiel Alejandro Palacios,28268.0,,,,,,Throw-in,1,From Throw In,Alejandro Grimaldo García,10336.0,Left Wing Back,31,Bayer Leverkusen,904,['b36e4a32-831d-42dc-b5e3-b0d50fd80fc3'],26,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:26.438,Pass,
188,,,,,,,,,,,,,,,,,,0.738905,,,,,,,,,,,,,,a2ec4923-766d-4b77-a65c-e6ef908a8a12,625,,"[76.9, 10.6]",3895134,14,,,,1.2490457,,Right Foot,,,,"[79.1, 17.2]",,Ground Pass,6.9570107,,,,,Granit Xhaka,3500.0,,,,,,,1,From Throw In,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,31,Bayer Leverkusen,904,['7eb9457b-a565-47bb-add2-22ac702b283d'],29,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:29.968,Pass,
189,,,,,,,,,,,,,,,,,,0.71567,,,,,,,,,,,,,,4b9d7c25-d6ad-4479-820a-99df8615ee1e,629,,"[79.3, 17.7]",3895134,14,,,,2.6779451,,Left Foot,,,,"[73.7, 20.5]",,Ground Pass,6.26099,,,,,Exequiel Alejandro Palacios,28268.0,,,,,,,1,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,31,Bayer Leverkusen,904,"['0c7505dc-e927-499d-9dfb-06a3b2b4020c', '2ad082bb-616a-4c6a-8b64-bd41eaf68678']",31,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:31.031,Pass,True
190,,,,,,,,,,,,,,,,,,2.026315,,,,,,,,,,,,,,060fcd67-f0c4-4a9c-923d-ca2a39f8ef61,633,,"[73.5, 21.7]",3895134,14,,,,2.74364,,Right Foot,,,,"[57.8, 28.3]",,Ground Pass,17.030855,,,,,Jonathan Tah,8221.0,,,,,,,1,From Throw In,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,31,Bayer Leverkusen,904,"['c66bc324-7952-4e02-a7d0-620b2857827f', 'd97f88b4-b153-4a95-9bbb-e35898241102']",32,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:32.296,Pass,True
191,,,,,,,,,,,,,,,,,,1.645314,,,,,,,,,,,,,,f8902bfe-a2ff-477b-a988-318ec0dfaaa8,636,,"[56.6, 35.6]",3895134,14,,,,1.0823604,,Right Foot,,,,"[69.3, 59.5]",,Ground Pass,27.064737,,,,,Odilon Kossonou,27133.0,,,,,,,1,From Throw In,Jonathan Tah,8221.0,Center Back,31,Bayer Leverkusen,904,['5a0e0908-0c4a-4cc7-a2d5-1f6c18409da6'],35,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:35.633,Pass,
