,50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
406,,,,,,,,,,,,,,,,,0.582163,,,,,,,,,,,,,,66773c6c-59d2-434c-af49-cc11d17e0c33,1345,,"[61.3, 33.6]",3895060,34,,,,,2.5868003,,Left Foot,,,,"[54.2, 38.0]",,Ground Pass,,8.352844,,,Edmond Fayçal Tapsoba,30606.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,68,Bayer Leverkusen,904,"['1ef75a3b-3c35-4221-8824-c5f3b3a7bbf0', 'c710c91b-7bb6-4f8e-ac87-6d7f45350d5f']",0,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:00.728,Pass,True
407,,,,,,,,,,,,,,,,,0.583015,,,,,,,,,,,,,,6b100c23-ed9a-4b63-9bef-ce5396ad0115,1348,,"[60.4, 36.3]",3895060,34,,,,,-1.5707964,,Right Foot,,,,"[60.4, 32.2]",,Ground Pass,,4.1,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,68,Bayer Leverkusen,904,['a89a8537-46da-4ead-bbb1-d2e8ea5b9643'],9,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:09.306,Pass,
408,,,,,,,,,,,,,,,,,0.580538,,,,,,,,,,,,,,f4ddb698-f7d0-445f-9dca-e47a3130a823,1351,,"[62.1, 27.1]",3895060,34,,,,,-0.014491739,,Left Foot,,,,"[69.0, 27.0]",,Ground Pass,,6.9007244,,,Florian Wirtz,40724.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,68,Bayer Leverkusen,904,['5d27523c-58e8-4789-b512-d2673a887746'],12,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:12.698,Pass,
409,,,,,,,,,,,,,,,,,1.375004,,,,,,,,,,,,,,ece5ad17-f34e-4bc4-9948-8efbd3146102,1355,,"[68.8, 27.0]",3895060,34,,,,,2.344567,,Right Foot,,,,"[51.8, 44.4]",,Ground Pass,,24.326118,,,Jonathan Tah,8221.0,,,,,,1,Regular Play,Florian Wirtz,40724.0,Left Wing,68,Bayer Leverkusen,904,"['139320b1-2e2c-427b-9e7b-b2e78347ec6c', '19b1fafa-ff92-46c4-8fb1-38d98598f1e3']",13,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:13.299,Pass,True
410,,,,,,,,,,,,,,,,,0.98291,,,,,,,,,,,,,,b0831c1d-e449-4440-8a76-cacc808d0213,1358,,"[54.7, 48.5]",3895060,34,,,,,1.1850308,,Right Foot,,,,"[64.0, 71.4]",,Ground Pass,,24.71639,,,Odilon Kossonou,27133.0,,,,,,1,Regular Play,Jonathan Tah,8221.0,Center Back,68,Bayer Leverkusen,904,['95184fac-af54-4e72-8ee7-27a768191d06'],16,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:16.829,Pass,
411,,,,,,,,,,,,,,,,,1.236701,,,,,,,,,,,,,,fbea83b5-00e0-4a0e-a470-4c9afa0bca40,1360,,"[76.8, 72.1]",3895060,34,,True,,,-2.0891006,,Right Foot,,,,"[69.5, 59.3]",,Ground Pass,,14.735332,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,68,Bayer Leverkusen,904,['414c4cfe-20a4-469f-b2f3-21f37dd6e831'],20,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:20.201,Pass,
412,,,,,,,,,,,,,,,,,0.713106,,,,,,,,,,,,,,a53e719d-d3af-473c-beb2-aeb023a3fd2a,1362,,"[69.5, 59.3]",3895060,34,,,,,-1.0789871,,Right Foot,,,,"[75.5, 48.1]",,Ground Pass,,12.705904,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,68,Bayer Leverkusen,904,['093a9b8a-989e-4112-8b2a-a0138669b6cd'],21,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:21.518,Pass,
413,,,,,,,,,,,,,,,,,0.916638,,,,,,,,,,,,,,94958dc4-de9a-452b-8e15-b10111cd9704,1366,,"[75.1, 48.5]",3895060,34,,,,,0.5098871,,Right Foot,,,,"[90.3, 57.0]",,Low Pass,,17.415224,,,Florian Wirtz,40724.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,68,Bayer Leverkusen,904,"['54aabdc2-bd00-4c28-93f1-23f85e53ac89', 'f92dacb9-c417-43de-9805-a26663b6ab48']",24,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:24.638,Pass,True
414,,,,,,,,,,,,,,,,,2.907151,,,,,,,,,,,,,,5f0c34f3-24c5-432b-9b81-4780d382868d,1370,,"[21.9, 24.1]",3895060,34,,,,,-1.0567935,,Left Foot,,,,"[30.2, 9.4]",,High Pass,,16.881351,,,Alassane Pléa,3230.0,,,,,Recovery,1,Regular Play,Ko Itakura,29595.0,Center Back,68,Bayer Leverkusen,904,['4502f44d-be96-42c7-9473-5796630b41a0'],26,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:34:26.392,Pass,
415,,,,,,,,,,,,,,,,,3.49755,,,,,,,,,,,,,,bc1b1576-bf22-4134-b679-447ec8d27dd6,1373,,"[31.0, 9.3]",3895060,34,,,,True,0.49096322,,,,,,"[67.1, 28.6]",,High Pass,,40.935314,Incomplete,,Tomáš Čvančara,45567.0,,,,,,1,Regular Play,Alassane Pléa,3230.0,Left Wing,68,Bayer Leverkusen,904,"['92395d00-cb85-4087-8f64-28b354214a60', 'db614b86-b0fe-4b70-9cbb-9081c93b93cb', 'dda98913-1cbb-4930-ba80-fd0251277b26']",29,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:34:29.299,Pass,True
416,,,,,,,,,,,,,,,,,0.983282,,,,,,,,,,,,,,db614b86-b0fe-4b70-9cbb-9081c93b93cb,1376,,"[53.0, 51.5]",3895060,34,,,,,-2.3086114,,Left Foot,,,,"[52.0, 50.4]",,Ground Pass,,1.4866068,,,Edmond Fayçal Tapsoba,30606.0,,,,,Recovery,1,Regular Play,Jonathan Tah,8221.0,Center Back,68,Bayer Leverkusen,904,"['3465b046-b968-488a-a442-e3c1f0c6a7b0', 'bc1b1576-bf22-4134-b679-447ec8d27dd6', 'f2f3f405-5dcd-4660-a4b0-31ce90c84816']",32,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:32.796,Pass,True
417,,,,,,,,,,,,,,,,,0.575921,,,,,,,,,,,,,,85122ee9-1a0d-45a6-a622-00a27b79d05b,1380,,"[50.6, 38.5]",3895060,34,,,,,0.6900361,,Right Foot,,,,"[56.9, 43.7]",,Ground Pass,,8.168843,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,68,Bayer Leverkusen,904,"['6a438d1a-d356-4b55-8753-077b504c403d', 'cbac10db-db8d-41e2-86db-7f76adcc4e9a']",34,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:34.432,Pass,True
418,,,,,,,,,,,,,,,,,0.582392,,,,,,,,,,,,,,fd5df1b0-1ac6-4efe-804c-472500d0d5a3,1383,,"[56.9, 43.7]",3895060,34,,,,,2.557957,,Right Foot,,,,"[46.3, 50.7]",,Ground Pass,,12.702756,,,Jonathan Tah,8221.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,68,Bayer Leverkusen,904,['cdefcaad-c2db-4dfb-a33c-b4cbffe345ca'],35,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:35.145,Pass,
419,,,,,,,,,,,,,,,,,0.593014,,,,,,,,,,,,,,1941c651-fad5-4be2-a81f-6abbb100a9a4,1386,,"[47.9, 52.9]",3895060,34,,,,,0.13063857,,Right Foot,,,,"[61.6, 54.7]",,Ground Pass,,13.817742,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,Regular Play,Jonathan Tah,8221.0,Center Back,68,Bayer Leverkusen,904,['e9a73b6a-d27d-485a-9a45-e7313fa9d36f'],36,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:36.961,Pass,
420,,,,,,,,,,,,,,,,,0.723947,,,,,,,,,,,,,,c65fc582-ca4b-4fc1-81d2-bd8768e01558,1389,,"[61.1, 54.2]",3895060,34,,,,,-2.6011732,,Left Foot,,,,"[55.6, 50.9]",,Ground Pass,,6.4140472,,,Jonathan Tah,8221.0,,,,,,1,Regular Play,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,68,Bayer Leverkusen,904,['9f7ff83d-8f3b-43c5-add4-7c4f2d70a041'],37,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:37.777,Pass,
421,,,,,,,,,,,,,,,,,0.593282,,,,,,,,,,,,,,00a66021-bbc9-4a57-b8a8-d7e3d476a949,1392,,"[56.5, 50.7]",3895060,34,,,,,0.014924265,,Right Foot,,,,"[69.9, 50.9]",,Ground Pass,,13.401492,,,Florian Wirtz,40724.0,,,,,,1,Regular Play,Jonathan Tah,8221.0,Center Back,68,Bayer Leverkusen,904,['0b50267c-e9dd-4264-a128-aafabfec2909'],38,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:38.726,Pass,
422,,,,,,,,,,,,,,,,,0.607077,,,,,,,,,,,,,,24fb0125-c4b7-4b2d-9574-88ff63957939,1396,,"[69.5, 50.7]",3895060,34,,,,,2.738477,,Right Foot,,,,"[62.7, 53.6]",,Ground Pass,,7.392564,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,Regular Play,Florian Wirtz,40724.0,Left Wing,68,Bayer Leverkusen,904,"['7bd04397-eb64-4525-af35-82979f8ed4fc', 'a0526de1-fd86-417d-b65c-d4bd61a6d968']",40,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:40.319,Pass,True
423,,,,,,,,,,,,,,,,,0.603259,,,,,,,,,,,,,,6e5725bb-fb2e-4ca8-9def-c984cb18c087,1399,,"[62.7, 53.6]",3895060,34,,,,,0.9805566,,Right Foot,,,,"[69.6, 63.9]",,Ground Pass,,12.39758,,,Jonas Hofmann,8804.0,,,,,,1,Regular Play,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,68,Bayer Leverkusen,904,['3ba260da-d3b1-4a55-ab5f-7d4557af904b'],40,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:40.946,Pass,
424,,,,,,,,,,,,,,,,,0.441753,,,,,,,,,,,,,,1f48fc1f-8ad1-4611-a700-e7351a61dc71,1403,,"[67.1, 64.3]",3895060,34,,,,,-0.56898314,,Right Foot,,,,"[75.7, 58.8]",,Ground Pass,,10.20833,,,Florian Wirtz,40724.0,,,,,,1,Regular Play,Jonas Hofmann,8804.0,Right Wing,68,Bayer Leverkusen,904,"['56008cb8-1bd6-4490-adcd-c9e26a849b6d', 'fc21d5f5-d0fc-4e51-a20d-783fed67cae0']",42,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:42.149,Pass,True
425,,,,,,,,,,,,,,,,,2.166168,,,,,,,,,,,,,,ce4a23dd-8464-446d-af1e-9e88da4262cc,1406,,"[83.0, 64.3]",3895060,34,,,,,-0.27075073,,Right Foot,,,,"[109.3, 57.0]",,Ground Pass,,27.294321,,,Jeremie Frimpong,32712.0,,,,,,1,Regular Play,Florian Wirtz,40724.0,Left Wing,68,Bayer Leverkusen,904,['97e93d5b-4389-4307-ad0b-9764c5578122'],44,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:44.242,Pass,
426,,,,,,,,,,,,,,,,,0.25587,,,,,,,,,,,,,,17294ddd-9d01-48e3-a749-ed1c11cd4909,1409,,"[110.2, 57.1]",3895060,34,,,,,-1.9237868,,Right Foot,,,,"[108.8, 53.3]",,Ground Pass,,4.049691,Incomplete,,Victor Okoh Boniface,32289.0,,,,,,1,Regular Play,Jeremie Frimpong,32712.0,Right Wing Back,68,Bayer Leverkusen,904,"['471edf83-8e7d-40db-81f0-7f5da44efbdd', '5260d894-7812-4f66-b5f0-15ee91f173df']",46,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:46.564,Pass,
427,,,,,,,,,,,,,,,,,1.311562,,,,,,,,,,,,,,350bc902-7402-4f19-84df-aee4c40dcc59,1414,,"[110.9, 54.6]",3895060,34,,,,,-2.2481828,,Right Foot,,,,"[99.8, 40.8]",,Ground Pass,,17.710167,Incomplete,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Jeremie Frimpong,32712.0,Right Wing Back,68,Bayer Leverkusen,904,"['2e4781e8-a2b0-4356-873e-a70079dfb1eb', 'daa69ff4-91e4-4db9-83c4-8f00d6708ac2']",49,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:49.395,Pass,
428,,,,,,,,,,,,,,,,,1.004603,,,,,,,,,,,,,,42abe808-2ee7-4e80-a3f6-09fbba008b17,1425,,"[96.7, 23.8]",3895060,34,,,,,-0.6458159,,Left Foot,,,,"[103.6, 18.6]",,Ground Pass,,8.640023,,,Alejandro Grimaldo García,10336.0,,,,,Recovery,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,68,Bayer Leverkusen,904,['5e3c2d9a-98f7-460b-b702-58d72e2d9210'],54,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:54.885,Pass,
429,,,,,,,,,,,,,,,,,1.568645,,,,,,,,,,,,,,269efabb-2a87-41a3-8ce5-3aacc737eb77,1428,,"[104.6, 18.3]",3895060,34,,,,,1.3845735,,Left Foot,True,,,"[109.8, 45.9]",,High Pass,,28.085583,Incomplete,,Florian Wirtz,40724.0,,,,,,1,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,68,Bayer Leverkusen,904,"['48f4bc1a-7f19-4c05-92f9-cf54901b525f', '98236983-5d29-491e-8241-3d00b023d7ba']",56,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:34:56.752,Pass,
430,,,,,,,,,,,,,,,,,1.355557,,,,,,,,,,,,,,08fd1de8-8997-48d0-9dab-5be9d2c63dea,1432,,"[94.6, 54.7]",3895060,35,,,,,1.2545102,,Head,,,,"[96.4, 60.2]",,Low Pass,,5.7870545,,,Florian Wirtz,40724.0,,,,,Recovery,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,68,Bayer Leverkusen,904,['c230c311-0ae7-4814-af01-61b24d99ebfe'],2,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:35:02.691,Pass,
431,,,,,,,,,,,,,,,,,0.692639,,,,,,,,,,,,,,d252f834-fcf6-427b-b147-82c500c1cdc5,1436,,"[90.3, 47.3]",3895060,35,,,,,-2.3911452,,Right Foot,,,,"[82.9, 40.4]",,Ground Pass,,10.117806,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Florian Wirtz,40724.0,Left Wing,68,Bayer Leverkusen,904,"['83a0fe8f-05c9-404c-88e7-997137c96ca7', '9a837f62-a720-4e79-9abb-cca4d2248259']",7,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:35:07.638,Pass,True
432,,,,,,,,,,,,,,,,,0.4767,,,,,,,,,,,,,,779723f7-b841-450f-bb1c-be9ac486a669,1439,,"[82.9, 40.4]",3895060,35,,,,,0.35370314,,Right Foot,,,,"[89.4, 42.8]",,Ground Pass,,6.928925,,,Florian Wirtz,40724.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,68,Bayer Leverkusen,904,['a988f873-fc2a-4768-ae82-23f46d02f93b'],8,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:35:08.504,Pass,
433,,,,,,,,,,,,,,,,,0.326974,,,,,,,,,,,,,,77d5cee4-cec1-4b44-8f21-1c9dcbd5b850,1443,,"[90.2, 35.1]",3895060,35,,,,,-0.9349579,7637a832-f82c-4708-b296-1701481e05ac,Left Foot,,,,"[96.4, 26.7]",,Ground Pass,,10.440307,,,Victor Okoh Boniface,32289.0,True,,,,,1,Regular Play,Florian Wirtz,40724.0,Left Wing,68,Bayer Leverkusen,904,"['ee486cd8-260e-4439-8784-7d2db47d86d7', 'f42c4c1a-76e7-41e2-a399-5cd41349b3e8']",10,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:35:10.961,Pass,True
434,,,,,,,,,,,,,,,,,1.742235,,,,,,,,,,,,,,941def4b-7f07-4157-8b62-3f09167d1b78,1450,,"[103.2, 0.1]",3895060,35,,,,,2.8511333,,,,,,"[84.8, 5.6]",,Low Pass,,19.204426,,,Granit Xhaka,3500.0,,,,,Throw-in,1,From Throw In,Florian Wirtz,40724.0,Left Wing,69,Bayer Leverkusen,904,['8505d8e7-f145-4c5c-88b4-491ab6aa00d1'],27,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:35:27.034,Pass,
435,,,,,,,,,,,,,,,,,0.855293,,,,,,,,,,,,,,c4a9030c-4452-4a07-acc8-ac3b1b647935,1453,,"[76.0, 9.9]",3895060,35,,,,,0.8991902,,Left Foot,,,,"[85.3, 21.6]",,Ground Pass,,14.945903,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,69,Bayer Leverkusen,904,['6f6d278c-6e12-42cd-8c30-8a2c9c12b381'],32,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:35:32.632,Pass,
436,,,,,,,,,,,,,,,,,0.982005,,,,,,,,,,,,,,8ef1214b-d20d-48bd-b948-6e2a6d195876,1456,,"[85.3, 21.6]",3895060,35,,,,,-2.4213197,,Right Foot,,,,"[75.5, 13.0]",,Ground Pass,,13.038404,,,Granit Xhaka,3500.0,,,,,,1,From Throw In,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,69,Bayer Leverkusen,904,['b996101e-11ab-4f74-a282-8b647b950402'],33,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:35:33.654,Pass,
437,,,,,,,,,,,,,,,,,0.445994,,,,,,,,,,,,,,fd9f11bc-68ba-4c71-bc7c-150b202d7b0f,1459,,"[77.2, 14.1]",3895060,35,,,,,1.5011418,,Left Foot,,,,"[77.8, 22.7]",,Ground Pass,,8.620905,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,69,Bayer Leverkusen,904,['a74dab9c-d872-4fab-9a39-4ef3b554641d'],38,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:35:38.398,Pass,
438,,,,,,,,,,,,,,,,,0.588739,,,,,,,,,,,,,,56dd8e5a-e454-479a-ae4a-62beaf3e4ac4,1462,,"[76.5, 23.4]",3895060,35,,,,,-0.22849664,,Right Foot,,,,"[85.1, 21.4]",,Ground Pass,,8.829496,,,Alejandro Grimaldo García,10336.0,,,,,,1,From Throw In,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,69,Bayer Leverkusen,904,['267d9a45-9d9a-4f3c-bb1f-d8b4e5f7fcdc'],39,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:35:39.991,Pass,
439,,,,,,,,,,,,,,,,,0.729664,,,,,,,,,,,,,,a99f6be6-f01f-4f3e-a195-7c3728275010,1465,,"[85.1, 21.4]",3895060,35,,,,,-2.2807822,,Left Foot,,,,"[74.7, 9.3]",,Ground Pass,,15.95525,,,Granit Xhaka,3500.0,,,,,,1,From Throw In,Alejandro Grimaldo García,10336.0,Left Wing Back,69,Bayer Leverkusen,904,['ba93aa6a-c95a-4650-b827-5cb87c6df0d8'],40,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:35:40.797,Pass,
440,,,,,,,,,,,,,,,,,0.847049,,,,,,,,,,,,,,a64f0654-4472-4916-b10c-9713b36f75ca,1468,,"[74.7, 9.3]",3895060,35,,,,,-0.46987805,,Right Foot,,,,"[87.5, 2.8]",,Ground Pass,,14.355835,,,Florian Wirtz,40724.0,,,,,,1,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,69,Bayer Leverkusen,904,['aa6ab487-addc-4722-bc3f-9303077fe56d'],42,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:35:42.540,Pass,
441,,,,,,,,,,,,,,,,,0.984199,,,,,,,,,,,,,,3eb08659-efaf-4384-a649-0cb0c6ceb60e,1471,,"[87.5, 2.8]",3895060,35,,,,,2.6011732,,Right Foot,,,,"[75.0, 10.3]",,Ground Pass,,14.57738,,,Granit Xhaka,3500.0,,,,,,1,From Throw In,Florian Wirtz,40724.0,Left Wing,69,Bayer Leverkusen,904,['c61b2633-3a96-4a75-bc6d-b5d5e123b47e'],44,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:35:44.280,Pass,
442,,,,,,,,,,,,,,,,,0.737205,,,,,,,,,,,,,,232804a9-1d4a-4d55-b21a-30b0d980c2c8,1474,,"[75.0, 10.3]",3895060,35,,,,,0.24255149,,Left Foot,,,,"[84.7, 12.7]",,Ground Pass,,9.992497,,,Alejandro Grimaldo García,10336.0,,,,,,1,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,69,Bayer Leverkusen,904,['7ed07e47-3288-47ff-87a3-744f8ef027b3'],46,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:35:46.696,Pass,
443,,,,,,,,,,,,,,,,,0.615447,,,,,,,,,,,,,,97fb5236-7fb9-4a11-960a-4c234e163641,1478,,"[81.0, 9.9]",3895060,35,,,,,-1.1401038,,Left Foot,,,,"[84.4, 2.5]",,Ground Pass,,8.143709,,,Florian Wirtz,40724.0,,,,,,1,From Throw In,Alejandro Grimaldo García,10336.0,Left Wing Back,69,Bayer Leverkusen,904,['ca79a3ad-dd2c-413f-884f-b3d41654dcdf'],48,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:35:48.733,Pass,
444,,,,,,,,,,,,,,,,,5.661109,,,,,,,,,,,,,,a87de187-ff7b-4b35-9b63-83b2515cdfee,1486,,"[52.9, 80.0]",3895060,36,,True,,,-2.4772217,,,,,,"[44.6, 73.5]",,High Pass,,10.542295,Incomplete,,Nathan Ngoumou Minpole,25039.0,,,,,Throw-in,1,From Throw In,Franck Honorat,7198.0,Right Wing Back,70,Borussia Mönchengladbach,185,"['04164f06-4988-4cdf-b6e0-0614aa923d2c', '5b06d5d0-fd98-4f5d-9c01-a723c93bc296']",12,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:36:12.410,Pass,
445,,,,,,,,,,,,,,,,,1.750405,,,,,,,,,,,,,,ad69ec17-c11d-461c-b227-37d24d33e265,1490,,"[42.2, 8.0]",3895060,36,,,,,2.58455,,Right Foot,,,,"[13.3, 26.0]",,Ground Pass,,34.047173,,,Lukáš Hrádecký,8667.0,,,,,,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,71,Bayer Leverkusen,904,['6c7cfe64-2a15-433a-8a82-bd1ad846bac2'],20,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:20.598,Pass,
446,,,,,,,,,,,,,,,,,1.258931,,,,,,,,,,,,,,155fdfb4-ed23-4e78-bf37-ed97ba3e05d0,1493,,"[13.2, 26.1]",3895060,36,,,,,-0.06442684,,Right Foot,,,,"[34.9, 24.7]",,Ground Pass,,21.745115,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,71,Bayer Leverkusen,904,['9577820a-4827-4cc6-bbc3-f02911a5d35f'],24,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:24.240,Pass,
447,,,,,,,,,,,,,,,,,1.126934,,,,,,,,,,,,,,c8f8583b-70ca-4c50-8e0f-203e4d507e83,1496,,"[35.7, 22.9]",3895060,36,,,,,0.43174353,,Left Foot,,,,"[54.8, 31.7]",,Ground Pass,,21.029741,,,Jonas Hofmann,8804.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,71,Bayer Leverkusen,904,['1e88b5ac-177b-435a-b08a-f42871c3c8d1'],27,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:27.010,Pass,
448,,,,,,,,,,,,,,,,,1.261785,,,,,,,,,,,,,,5876d89c-c855-468d-ab96-22f8e4d1ebdc,1500,,"[51.1, 23.7]",3895060,36,,,,,-1.3199146,,Right Foot,,,,"[56.2, 3.8]",,Ground Pass,,20.543125,,,Alejandro Grimaldo García,10336.0,,,,,,1,Regular Play,Jonas Hofmann,8804.0,Right Wing,71,Bayer Leverkusen,904,"['04757ee7-6c3c-4d39-a98e-3cb7b9ba807d', '8de88028-55c4-43ca-a835-4fa5aeaf0fcb']",29,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:29.089,Pass,True
449,,,,,,,,,,,,,,,,,0.463307,,,,,,,,,,,,,,7ef42661-0017-4f8c-83ee-45d1969d05fc,1503,,"[60.2, 1.7]",3895060,36,,,,,1.3494819,,Left Foot,,,,"[62.0, 9.7]",,Ground Pass,,8.2,,,Jonas Hofmann,8804.0,,,,,,1,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,71,Bayer Leverkusen,904,['76cbefa8-1c15-4a58-9761-b062a3ec0b32'],33,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:33.179,Pass,
450,,,,,,,,,,,,,,,,,0.586597,,,,,,,,,,,,,,68ddf420-693e-446c-95a9-42d646d930d2,1506,,"[62.0, 9.7]",3895060,36,,,,,-1.9608444,,Right Foot,,,,"[58.3, 0.7]",,Ground Pass,,9.730879,,,Alejandro Grimaldo García,10336.0,,,,,,1,Regular Play,Jonas Hofmann,8804.0,Right Wing,71,Bayer Leverkusen,904,['e6494b27-7dbb-4677-b26d-76659a622420'],33,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:33.828,Pass,
451,,,,,,,,,,,,,,,,,1.005827,,,,,,,,,,,,,,43338824-beaf-4732-91ee-9e717dc96e38,1509,,"[58.3, 1.1]",3895060,36,,,,,2.0344439,,Left Foot,,,,"[53.2, 11.3]",,Ground Pass,,11.403947,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,71,Bayer Leverkusen,904,['24afd2f1-d0b9-4784-b4f8-d1d00c866570'],35,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:36:35.585,Pass,
