,50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
554,,,,,,,,,,,,,,,,,,0.88,,,,,,,,,,,,b7944875-14f9-4324-8636-72748e77e00b,1868,,,"[62.5, 51.3]",3895052,46,,,,-0.8312376,,Left Foot,,,"[67.7, 45.6]",,Ground Pass,,7.7155685,,,,,Xaver Schlager,8769.0,,,,,,1,From Throw In,Willi Orban,8509.0,Left Center Back,89,RB Leipzig,182,['a7234293-04c5-42a5-8b5c-68fdb2a165fd'],25,,,,,,,,,,,,,,,,,RB Leipzig,182,00:46:25.452,Pass,
555,,,,,,,,,,,,,,,,,,1.596024,,,,,,,,,,,,d6df97df-b55e-4967-ae1d-b094dbd9654d,1871,,,"[65.9, 43.4]",3895052,46,,,,1.950593,,Right Foot,,,"[56.2, 67.7]",,Ground Pass,,26.16448,,,,,Mohamed Simakan,30360.0,,,,,,1,From Throw In,Xaver Schlager,8769.0,Left Defensive Midfield,89,RB Leipzig,182,['453b6e37-98a3-46b8-99ea-036764f8f302'],27,,,,,,,,,,,,,,,,,RB Leipzig,182,00:46:27.256,Pass,
556,,,,,,,,,,,,,,,,,,0.83245,,,,,,,,,,,,17c64825-5916-4283-b879-a0dfcf15c93e,1874,,,"[48.8, 64.3]",3895052,46,,,,-0.99227214,,Left Foot,,,"[55.2, 54.5]",,Ground Pass,,11.7046995,,,,,Xaver Schlager,8769.0,,,,,,1,From Throw In,Mohamed Simakan,30360.0,Right Center Back,89,RB Leipzig,182,['309f90a3-7314-4add-8944-1cd31c11e7f3'],30,,,,,,,,,,,,,,,,,RB Leipzig,182,00:46:30.801,Pass,
557,,,,,,,,,,,,,,,,,,0.717148,,,,,,,,,,,,cb1b6cd4-8815-4ca3-b61f-ab018642a073,1876,,,"[55.2, 53.1]",3895052,46,,,,2.3685396,,Left Foot,,,"[47.0, 61.1]",,Ground Pass,,11.456003,,,,,Mohamed Simakan,30360.0,,,,,,1,From Throw In,Xaver Schlager,8769.0,Left Defensive Midfield,89,RB Leipzig,182,['e62d2c8c-4a65-4402-bbba-4f3abb7d86c9'],31,,,,,,,,,,,,,,,,,RB Leipzig,182,00:46:31.634,Pass,
558,,,,,,,,,,,,,,,,,,1.045893,,,,,,,,,,,,4f19a1c0-8aca-4ed9-b98c-3a4c06a222ec,1879,,,"[43.2, 64.3]",3895052,46,,,,0.92571294,,Right Foot,,,"[50.8, 74.4]",,Ground Pass,,12.640016,,,,,Nicolas Seiwald,39460.0,,,,,,1,From Throw In,Mohamed Simakan,30360.0,Right Center Back,89,RB Leipzig,182,['5853af6f-cba6-4974-874e-55cc9273cccb'],33,,,,,,,,,,,,,,,,,RB Leipzig,182,00:46:33.300,Pass,
559,,,,,,,,,,,,,,,,,,0.800708,,,,,,,,,,,,61ed751f-8dd7-43e2-8d9c-eb0c6bfbce99,1883,,,"[49.0, 74.2]",3895052,46,,,,-2.5593815,,Left Foot,,,"[37.0, 66.3]",,Ground Pass,,14.366976,,,,,Mohamed Simakan,30360.0,,,,,,1,From Throw In,Nicolas Seiwald,39460.0,Right Defensive Midfield,89,RB Leipzig,182,"['3af33496-42e3-4899-a599-6aa188aa54e5', '8d4685ee-e9f2-40e5-865c-f7b5fa5c0da1']",35,,,,,,,,,,,,,,,,,RB Leipzig,182,00:46:35.159,Pass,True
560,,,,,,,,,,,,,,,,,,1.63158,,,,,,,,,,,,77c33b2f-83ad-4d95-9524-920a31df2558,1886,,,"[34.3, 65.1]",3895052,46,,,,-2.0857298,,Right Foot,,,"[22.7, 44.6]",,Ground Pass,,23.554405,,,,,Janis Blaswich,15155.0,,,,,,1,From Throw In,Mohamed Simakan,30360.0,Right Center Back,89,RB Leipzig,182,['487bb852-20ec-4042-a774-afd71c31d168'],37,,,,,,,,,,,,,,,,,RB Leipzig,182,00:46:37.068,Pass,
561,,,,,,,,,,,,,,,,,,1.18813,,,,,,,,,,,,357d81a9-f00b-4e31-9a3e-1e728100c7d1,1889,,,"[23.3, 39.8]",3895052,46,,,,-1.3531035,,Right Foot,,,"[28.1, 18.1]",,Ground Pass,,22.224537,,,,,Willi Orban,8509.0,,,,,,1,From Throw In,Janis Blaswich,15155.0,Goalkeeper,89,RB Leipzig,182,['620c44db-c660-46db-8b01-d791fd3cef7f'],39,,,,,,,,,,,,,,,,,RB Leipzig,182,00:46:39.513,Pass,
562,,,,,,,,,,,,,,,,,,0.97949,,,,,,,,,,,,614574ad-f303-4674-8cb4-7bb33c5066b2,1892,,,"[27.7, 15.5]",3895052,46,,,,-0.9664908,,Right Foot,,,"[33.5, 7.1]",,Ground Pass,,10.20784,,,,,David Raum,12034.0,,,,,,1,From Throw In,Willi Orban,8509.0,Left Center Back,89,RB Leipzig,182,['4d84f81a-df3d-4737-b6b1-9997484bb70a'],41,,,,,,,,,,,,,,,,,RB Leipzig,182,00:46:41.702,Pass,
563,,,,,,,,,,,,,,,,,,1.267798,,,,,,,,,,,,c0e28f19-e084-465f-924d-9484522c8f0b,1895,,,"[35.8, 6.3]",3895052,46,,,,0.8323435,,Left Foot,,,"[50.0, 21.9]",,Ground Pass,,21.095022,,,,,Daniel Olmo Carvajal,16532.0,,,,,,1,From Throw In,David Raum,12034.0,Left Back,89,RB Leipzig,182,['15a09242-8df6-489c-afef-c359f3295f57'],44,,,,,,,,,,,,,,,,,RB Leipzig,182,00:46:44.089,Pass,
564,,,,,,,,,,,,,,,,,,2.246629,,,,,,,,,,,,60837f51-4886-401c-91c5-7220544633b4,1898,,,"[61.7, 23.5]",3895052,46,,,,-0.020758264,,Right Foot,,,"[90.6, 22.9]",,Ground Pass,,28.906227,,,Incomplete,,Timo Werner,5557.0,,,,,,1,From Throw In,Daniel Olmo Carvajal,16532.0,Left Center Forward,89,RB Leipzig,182,"['76a676c9-4d81-4dc8-90de-2e784f5e3410', 'af0c888a-ae31-4501-b849-84c98008c697']",47,,,,,,,,,,,,,,,,,RB Leipzig,182,00:46:47.231,Pass,
565,,,,,,,,,,,,,,,,,,1.628342,,,,,,,,,,,,76a676c9-4d81-4dc8-90de-2e784f5e3410,1900,,,"[29.5, 57.2]",3895052,46,,,,-2.734032,,Right Foot,,,"[2.4, 45.5]",,Ground Pass,,29.517792,,,,,Lukáš Hrádecký,8667.0,,,,,Recovery,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,90,Bayer Leverkusen,904,"['60837f51-4886-401c-91c5-7220544633b4', 'c3fb130c-98e3-4204-80c5-0a103f43e2cd']",49,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:46:49.478,Pass,
566,,,,,,,,,,,,,,,,,,3.755994,,,,,,,,,,,,622032e9-fee8-4ea3-bfed-e77803483b08,1903,,,"[2.6, 46.6]",3895052,46,,,,0.28743908,,Right Foot,,,"[68.9, 66.2]",,High Pass,,69.13646,,,,,Victor Okoh Boniface,32289.0,,,,,,1,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,90,Bayer Leverkusen,904,['d5e99bb0-e605-4a78-829c-d117fadf1a69'],51,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:46:51.241,Pass,
567,,,,,,,,,,,,,,,,,,0.984564,,,,,,,,,,,,5ce602b3-43ab-4629-808a-0f675ab19b5e,1906,,,"[59.7, 63.2]",3895052,46,,,,-2.6158242,,Right Foot,,,"[51.6, 58.5]",,Ground Pass,,9.364828,,,,,Exequiel Alejandro Palacios,28268.0,,,,,,1,Regular Play,Victor Okoh Boniface,32289.0,Center Forward,90,Bayer Leverkusen,904,['c0580b2e-5a54-47e1-9676-31c547b04bce'],55,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:46:55.934,Pass,
568,,,,,,,,,,,,,,,,,,2.589237,,,,,,,,,,,,43dd8058-558a-4ba7-82f1-b59569d0dfca,1910,,,"[60.8, 64.1]",3895052,47,True,,,0.017775904,,Right Foot,,,"[83.3, 64.5]",,Ground Pass,,22.503555,,,,,Florian Wirtz,40724.0,,,,,,1,Regular Play,Victor Okoh Boniface,32289.0,Center Forward,90,Bayer Leverkusen,904,['7085f04e-49cd-4733-ac95-4231b2a1aab0'],2,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:02.656,Pass,
569,,,,,,,,,,,,,,,,,,2.828456,,,,,,,,,,,,1f53c740-4189-4486-ade0-2fd49e666700,1913,,,"[91.0, 72.6]",3895052,47,,,,-1.4469059,,Right Foot,,,"[97.6, 19.6]",,High Pass,,53.409363,,,,,Alejandro Grimaldo García,10336.0,,True,,,,1,Regular Play,Florian Wirtz,40724.0,Left Wing,90,Bayer Leverkusen,904,['0c55ad0d-0993-4461-b72a-208e52e744ac'],8,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:08.619,Pass,
570,,,,,,,,,,,,,,,,,,3.313886,,,,,,,,,,,,5b16ad85-c216-43de-b66d-4cb3f58f323c,1916,,,"[95.2, 20.0]",3895052,47,,,,0.87173915,,Left Foot,,,"[120.0, 49.5]",,High Pass,,38.53946,,,Out,,Victor Okoh Boniface,32289.0,,,,,,1,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,90,Bayer Leverkusen,904,['7e55d31e-6841-49eb-a9d8-00eff62e0900'],13,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:47:13.543,Pass,
571,,,,,,,,,,,,,,,,,,3.102876,,,,,,,,,,,,f369e23c-67d8-4575-b835-2d7fc5dc9a5c,1918,,,"[7.0, 44.1]",3895052,47,True,,,-1.3085568,,Right Foot,,,"[12.1, 25.1]",,Ground Pass,,19.67257,,,,,Willi Orban,8509.0,,,,,Goal Kick,1,From Goal Kick,Janis Blaswich,15155.0,Goalkeeper,91,RB Leipzig,182,['1e51470c-0ec0-4b92-bcb5-824487e0d2ed'],29,,,,,,,,,,,,,,,,,RB Leipzig,182,00:47:29.842,Pass,
572,,,,,,,,,,,,,,,,,,1.487129,,,,,,,,,,,,4ff88fa3-5f7e-4016-a815-082c78ddd105,1920,,,"[12.1, 23.3]",3895052,47,,,,1.9545113,,Right Foot,,,"[5.6, 39.4]",,Ground Pass,,17.362604,,,,,Janis Blaswich,15155.0,,,,,,1,From Goal Kick,Willi Orban,8509.0,Left Center Back,91,RB Leipzig,182,['310836fa-192a-47ba-bf8f-b81b9f823cd4'],36,,,,,,,,,,,,,,,,,RB Leipzig,182,00:47:36.086,Pass,
573,,,,,,,,,,,,,,,,,,1.300545,,,,,,,,,,,,1ee969dd-9386-45fc-b20f-3f0e6b6e77f3,1923,,,"[15.3, 46.0]",3895052,47,,,,1.1373943,,Left Foot,,,"[27.1, 71.5]",,Ground Pass,,28.097864,,,,,Benjamin Henrichs,8211.0,,,,,,1,From Goal Kick,Janis Blaswich,15155.0,Goalkeeper,91,RB Leipzig,182,['00e66863-1f27-48a0-b6cd-790aae0920b2'],51,,,,,,,,,,,,,,,,,RB Leipzig,182,00:47:51.822,Pass,
574,,,,,,,,,,,,,,,,,,0.716952,,,,,,,,,,,,0929d49e-dcd0-4c3a-a298-2a48a7a1150f,1926,,,"[27.7, 69.7]",3895052,47,,,,-2.8406725,,Right Foot,,,"[16.1, 66.1]",,Ground Pass,,12.1457815,,,,,Mohamed Simakan,30360.0,,,,,,1,From Goal Kick,Benjamin Henrichs,8211.0,Right Back,91,RB Leipzig,182,['249267ac-1bdb-4fa8-ae60-5c4556c79d87'],55,,,,,,,,,,,,,,,,,RB Leipzig,182,00:47:55.670,Pass,
575,,,,,,,,,,,,,,,,,,1.349988,,,,,,,,,,,,82da7cff-d297-4c2f-ab4d-2f354da19e03,1929,,,"[17.7, 65.7]",3895052,47,,,,-1.9223888,,Right Foot,,,"[10.4, 45.8]",,Ground Pass,,21.196697,,,,,Janis Blaswich,15155.0,,,,,,1,From Goal Kick,Mohamed Simakan,30360.0,Right Center Back,91,RB Leipzig,182,['52a9d7c5-9d75-4d69-9a86-01c29737786d'],57,,,,,,,,,,,,,,,,,RB Leipzig,182,00:47:57.229,Pass,
576,,,,,,,,,,,,,,,,,,0.999537,,,,,,,,,,,,668288eb-4816-4508-ac9d-db6e0f8a2935,1932,,,"[9.6, 44.6]",3895052,47,,,,-1.3754584,,Right Foot,,,"[13.3, 25.9]",,Ground Pass,,19.062529,,,,,Willi Orban,8509.0,,,,,,1,From Goal Kick,Janis Blaswich,15155.0,Goalkeeper,91,RB Leipzig,182,,59,,,,,,,,,,,,,,,,,RB Leipzig,182,00:47:59.902,Pass,
577,,,,,,,,,,,,,,,,,,1.246528,,,,,,,,,,,,3c0bf59b-829b-436f-b606-6fff8a7ca713,1937,,,"[61.0, 40.1]",3895052,45,,,,2.5967288,,Right Foot,,,"[41.2, 52.1]",,Ground Pass,,23.152538,,,,,Odilon Kossonou,27133.0,,,,,Kick Off,2,From Kick Off,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,92,Bayer Leverkusen,904,['a21c1275-a6e2-4ce1-8ca2-75a2942efcda'],0,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:00.642,Pass,
578,,,,,,,,,,,,,,,,,,3.010207,,,,,,,,,,,,c4c6161c-20a9-4fa6-9558-5619d4a09206,1940,,,"[46.8, 50.5]",3895052,45,,,,-0.6182078,,Right Foot,,,"[93.2, 17.5]",,High Pass,,56.938213,,,Unknown,,Victor Okoh Boniface,32289.0,,,,,,2,From Kick Off,Odilon Kossonou,27133.0,Right Center Back,92,Bayer Leverkusen,904,['e7b84b3b-5eb2-448c-a014-c82269b060db'],3,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:03.386,Pass,
579,,,,,,,,,,,,,,,,,,3.011226,,,,,,,,,,,,dd004524-f9e4-40da-b424-5588295f597a,1944,,,"[28.9, 64.6]",3895052,45,True,,,-1.456645,,Right Foot,,,"[30.7, 48.9]",,Ground Pass,,15.802848,,,,,Willi Orban,8509.0,,,,,Free Kick,2,From Free Kick,Mohamed Simakan,30360.0,Right Center Back,93,RB Leipzig,182,['e44ca5c7-fa6e-490b-8854-3e139d7de554'],15,,,,,,,,,,,,,,,,,RB Leipzig,182,00:00:15.382,Pass,
580,,,,,,,,,,,,,,,,,,1.702024,,,,,,,,,,,,c19d063b-7820-452f-ab32-61b8ed158257,1946,,,"[24.2, 38.8]",3895052,45,True,,,-1.4168516,,Right Foot,,,"[27.8, 15.6]",,Ground Pass,,23.47765,,,,,Xaver Schlager,8769.0,,,,,,2,From Free Kick,Willi Orban,8509.0,Left Center Back,93,RB Leipzig,182,['8e4f9525-94f8-440d-a9c0-c7ab4c493d94'],18,,,,,,,,,,,,,,,,,RB Leipzig,182,00:00:18.394,Pass,
581,,,,,,,,,,,,,,,,,,1.135134,,,,,,,,,,,,27ee5f81-de8a-403e-b04d-12bfa6d51b45,1948,,,"[29.3, 13.2]",3895052,45,,,,1.6628432,,Left Foot,,,"[27.5, 32.7]",,Ground Pass,,19.582901,,,,,Willi Orban,8509.0,,,,,,2,From Free Kick,Xaver Schlager,8769.0,Left Defensive Midfield,93,RB Leipzig,182,['821041c7-c49c-41ca-b1a1-210632fc5eb7'],21,,,,,,,,,,,,,,,,,RB Leipzig,182,00:00:21.826,Pass,
582,,,,,,,,,,,,,,,,,,1.483797,,,,,,,,,,,,ecb36907-b246-4ce6-bb7d-aefb0bd79f02,1951,,,"[27.7, 34.5]",3895052,45,,,,1.515553,,Right Foot,,,"[28.9, 56.2]",,Ground Pass,,21.733154,,,,,Mohamed Simakan,30360.0,,,,,,2,From Free Kick,Willi Orban,8509.0,Left Center Back,93,RB Leipzig,182,['3d1d57a0-0ec8-42ea-baa4-db8168884633'],24,,,,,,,,,,,,,,,,,RB Leipzig,182,00:00:24.004,Pass,
583,,,,,,,,,,,,,,,,,,0.960515,,,,,,,,,,,,d1b5926e-0357-482c-9f3f-2478d219da8f,1954,,,"[30.5, 60.8]",3895052,45,,,,-1.445797,,Right Foot,,,"[32.9, 41.7]",,Ground Pass,,19.250195,,,,,Willi Orban,8509.0,,,,,,2,From Free Kick,Mohamed Simakan,30360.0,Right Center Back,93,RB Leipzig,182,['ea8d737b-8bab-42ef-9908-982ca292ded7'],26,,,,,,,,,,,,,,,,,RB Leipzig,182,00:00:26.557,Pass,
584,,,,,,,,,,,,,,,,,,1.969799,,,,,,,,,,,,60f1c9b8-52cb-490b-b8b7-7be6dc2581ab,1957,,,"[41.2, 31.7]",3895052,45,,,,-1.2924967,,Right Foot,,,"[49.2, 3.7]",,Ground Pass,,29.12044,,,,,Xaver Schlager,8769.0,,,,,,2,From Free Kick,Willi Orban,8509.0,Left Center Back,93,RB Leipzig,182,['571c8236-f8c0-4ea4-a478-eec5c9b6bf0a'],29,,,,,,,,,,,,,,,,,RB Leipzig,182,00:00:29.751,Pass,
585,,,,,,,,,,,,,,,,,,1.987492,,,,,,,,,,,,d7adda3e-d4df-4bb3-8765-4be74d1dcac2,1960,,,"[55.0, 5.9]",3895052,45,,,,0.15133403,,Left Foot,,,"[95.0, 12.0]",,High Pass,,40.462452,,,Incomplete,,,,,,,,,2,From Free Kick,Xaver Schlager,8769.0,Left Defensive Midfield,93,RB Leipzig,182,['73a60df4-7c6b-4dc6-b853-3e8d90ba25c7'],33,,,,,,,,,,,,,,,,,RB Leipzig,182,00:00:33.566,Pass,
586,,,,,,,,,,,,,,,,,,1.902972,,,,,,,,,,,,73a60df4-7c6b-4dc6-b853-3e8d90ba25c7,1961,,,"[25.1, 68.1]",3895052,45,,,,-0.04142706,,Head,,,"[44.4, 67.3]",,High Pass,,19.316574,,,,,Florian Wirtz,40724.0,,,,,Recovery,2,Regular Play,Odilon Kossonou,27133.0,Right Center Back,94,Bayer Leverkusen,904,"['3e438000-8761-4561-8c60-731efeb70567', 'd7adda3e-d4df-4bb3-8765-4be74d1dcac2']",35,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:35.554,Pass,
587,,,,,,,,,,,,,,,,,,1.477113,,,,,,,,,,,,22f03cef-f5c0-41f0-989a-385a81e3eaf7,1963,,,"[44.0, 67.1]",3895052,45,,,,-1.2401174,,Head,,,"[48.6, 53.7]",,Low Pass,,14.167568,,,,,Granit Xhaka,3500.0,,,,,,2,Regular Play,Florian Wirtz,40724.0,Left Wing,94,Bayer Leverkusen,904,['62ead0ab-e3ec-46fa-ab33-7b9d0473a344'],37,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:37.457,Pass,
588,,,,,,,,,,,,,,,,,,1.403309,,,,,,,,,,,,06810fa6-9ba3-42fd-b3af-36073ccc5979,1966,,,"[49.4, 54.1]",3895052,45,,,,-0.73937804,,Right Foot,,,"[65.3, 39.6]",,Low Pass,,21.51883,,,Incomplete,,Victor Okoh Boniface,32289.0,,,,,,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,94,Bayer Leverkusen,904,"['0bd0b6ba-c2a7-456a-9909-7ef751f14ca3', '67bd3703-58f7-4208-a558-3a45065d8324', 'd927d81a-8b85-4925-bbbe-33770f8a566d']",38,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:38.934,Pass,True
589,,,,,,,,,,,,,,,,,,2.08679,,,,,,,,,,,,94594c07-2022-4e81-9b60-50df71e4e082,1971,,,"[32.9, 0.1]",3895052,45,,,,0.40436465,,,,,"[55.8, 9.9]",,High Pass,,24.908834,,,,,Victor Okoh Boniface,32289.0,,,,,Throw-in,2,From Throw In,Alejandro Grimaldo García,10336.0,Left Wing Back,95,Bayer Leverkusen,904,['0d71512b-da30-44ac-a490-e3c69b9383be'],59,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:59.427,Pass,
590,,,,,,,,,,,,,,,,,,1.289063,,,,,,,,,,,,511bf60a-4892-417e-8aa8-21cbf2f507db,1979,,,"[69.9, 0.1]",3895052,46,,,,0.3054073,,,,,"[90.2, 6.5]",,High Pass,,21.284971,,,,,Florian Wirtz,40724.0,,,,,Throw-in,2,From Throw In,Alejandro Grimaldo García,10336.0,Left Wing Back,96,Bayer Leverkusen,904,['b959da14-56ea-4935-b4a5-0506624d57c6'],15,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:15.671,Pass,
591,,,,,,,,,,,,,,,,,,0.8721,,,,,,,,,,,,4292f13b-39d2-4452-bd68-f5bf0b17421c,1986,,,"[92.8, 0.1]",3895052,46,,,,2.1924562,,,,,"[83.2, 13.5]",,Low Pass,,16.483932,,,,,Granit Xhaka,3500.0,,,,,Throw-in,2,From Throw In,Alejandro Grimaldo García,10336.0,Left Wing Back,97,Bayer Leverkusen,904,['d3ce943e-c1c8-40dd-8ac7-5ee4f614a750'],28,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:28.567,Pass,
592,,,,,,,,,,,,,,,,,,0.879076,,,,,,,,,,,,903757a9-7e04-43b7-a097-082609bbdc9d,1988,,,"[83.4, 11.3]",3895052,46,,,,-0.93804747,,Left Foot,,,"[87.8, 5.3]",,Low Pass,,7.44043,,,,,Alejandro Grimaldo García,10336.0,,,,,,2,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,97,Bayer Leverkusen,904,['8789696f-d974-4acf-a9c2-1653ffc022ee'],29,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:29.439,Pass,
593,,,,,,,,,,,,,,,,,,1.330817,,,,,,,,,,,,888be9bb-179b-4a90-9ad8-cb56b5814a3f,1990,,,"[89.2, 5.5]",3895052,46,,,,2.0803885,,Left Foot,,,"[85.4, 12.3]",,High Pass,,7.7897367,,,,,Granit Xhaka,3500.0,,,,,,2,From Throw In,Alejandro Grimaldo García,10336.0,Left Wing Back,97,Bayer Leverkusen,904,['a882096f-68c3-4aab-9b9d-662471b9aa7f'],30,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:30.318,Pass,
594,,,,,,,,,,,,,,,,,,1.302206,,,,,,,,,,,,5c021210-628e-4220-b39e-ce68ee444c23,1992,,,"[85.4, 12.3]",3895052,46,,,,0.34038195,,Head,,,"[95.0, 15.7]",,High Pass,,10.184301,,,Incomplete,,Florian Wirtz,40724.0,,,,,,2,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,97,Bayer Leverkusen,904,"['654fdd3d-98b4-4fdc-a11d-9ab488a98057', '672b7785-acfe-49af-bd5b-87d72f663a37']",31,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:31.649,Pass,
595,,,,,,,,,,,,,,,,,,1.282814,,,,,,,,,,,,654fdd3d-98b4-4fdc-a11d-9ab488a98057,1994,,,"[25.1, 64.4]",3895052,46,,,,1.127348,,Head,,,"[28.9, 72.4]",,High Pass,,8.856636,,,,,Xavi Simons,39167.0,,,,,Recovery,2,Regular Play,Nicolas Seiwald,39460.0,Right Defensive Midfield,98,RB Leipzig,182,"['264c78d8-1a8f-4572-a050-3e7e259c4fa7', '5c021210-628e-4220-b39e-ce68ee444c23']",32,,,,,,,,,,,,,,,,,RB Leipzig,182,00:01:32.951,Pass,
596,,,,,,,,,,,,,,,,,,0.661681,,,,,,,,,,,,bab0f6be-71b1-437f-9d59-bb78bb4d0308,1996,,,"[28.9, 72.4]",3895052,46,,,,-2.6011732,,Head,,,"[20.9, 67.6]",,High Pass,,9.329523,,,,,Benjamin Henrichs,8211.0,,,,,,2,Regular Play,Xavi Simons,39167.0,Right Midfield,98,RB Leipzig,182,['b645ef9c-ad7c-4110-9d12-20746392b585'],34,,,,,,,,,,,,,,,,,RB Leipzig,182,00:01:34.354,Pass,
597,,,,,,,,,,,,,,,,,,2.142486,,,,,,,,,,,,ca91b8f5-a22d-4e68-973e-58c3f37c469d,1999,,,"[20.1, 70.2]",3895052,46,,,,0.019166982,,Left Foot,,,"[51.4, 70.8]",,High Pass,,31.30575,,,Incomplete,,,,,,,,,2,Regular Play,Benjamin Henrichs,8211.0,Right Back,98,RB Leipzig,182,['e12336e3-2b5c-42b9-a275-f094d2cc1363'],35,,,,,,,,,,,,,,,,,RB Leipzig,182,00:01:35.096,Pass,
598,,,,,,,,,,,,,,,,,,2.192975,,,,,,,,,,,,e12336e3-2b5c-42b9-a275-f094d2cc1363,2000,,,"[68.7, 9.3]",3895052,46,,,,0.20349304,,Head,,,"[81.3, 11.9]",,High Pass,,12.865458,,,Incomplete,,Granit Xhaka,3500.0,,,,,Recovery,2,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,98,RB Leipzig,182,"['48d9e553-9bff-420a-8b7f-9a7a1f16c937', 'ca91b8f5-a22d-4e68-973e-58c3f37c469d', 'fee18b35-b7e9-4b88-becc-ffe086391ed2']",37,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:37.238,Pass,
599,,,,,,,,,,,,,,,,,,1.151602,,,,,,,,,,,,a8aa1263-3b1e-4640-89e7-434c09d27f53,2005,,,"[34.7, 68.8]",3895052,46,,,True,-0.24289533,,,,,"[46.0, 66.0]",,High Pass,,11.641735,,,Incomplete,,,,,,,,Recovery,2,Regular Play,Benjamin Henrichs,8211.0,Right Back,98,RB Leipzig,182,"['3f4d28cd-83e7-4d78-bac2-4b8c086b7fea', 'a5218a04-7647-4f1a-8845-1a4a930f7642']",40,,,,,,,,,,,,,,,,,RB Leipzig,182,00:01:40.707,Pass,True
600,,,,,,,,,,,,,,,,,,1.126331,,,,,,,,,,,,a5218a04-7647-4f1a-8845-1a4a930f7642,2006,,,"[74.1, 14.1]",3895052,46,,,,-1.5707964,,Head,,,"[74.1, 6.7]",,High Pass,,7.4,,,,,Alejandro Grimaldo García,10336.0,,,,,Recovery,2,Regular Play,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,99,Bayer Leverkusen,904,"['53a1cfac-6f25-46ea-87d7-2dcc73de031e', 'a8aa1263-3b1e-4640-89e7-434c09d27f53']",41,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:41.858,Pass,
601,,,,,,,,,,,,,,,,,,0.724964,,,,,,,,,,,,60b63b18-1c3c-4c32-9d2d-334ab68610cb,2009,,,"[74.3, 6.5]",3895052,46,,,,2.8059542,,Head,,,"[65.7, 9.5]",,Low Pass,,9.108238,,,,,Edmond Fayçal Tapsoba,30606.0,,,,,,2,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,99,Bayer Leverkusen,904,"['e99f5bd2-6019-4244-ab1c-1dcbe515a0e2', 'ed141ea4-4a30-40c1-8fbe-aab34260ed8e']",43,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:43.117,Pass,True
