,50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
259,,,,,,,,,,,,,,,,,,,0.581506,,,,,,,,,,,,480476b1-f74c-453a-a956-99a82cdad0f4,921,,,"[64.7, 37.0]",3895095,24,,,,,0.37615228,,Left Foot,,,,"[76.6, 41.7]",,Ground Pass,,12.79453,,,Jonas Hofmann,8804.0,,,,,,,1,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,37,Bayer Leverkusen,904,['41533aec-6cc2-407c-af29-d41bf430567a'],11,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:24:11.263,Pass,
260,,,,,,,,,,,,,,,,,,,1.62112,,,,,,,,,,,,7f2f8f85-0303-4b69-bcdb-acb0791e6010,926,,,"[38.8, 42.9]",3895095,24,,,,,-0.26625204,,Right Foot,,,,"[47.6, 40.5]",,High Pass,,9.121404,,,Karim Onisiwo,11278.0,,,,,,Recovery,1,Regular Play,Leandro Barreiro Martins,23402.0,Right Defensive Midfield,38,FSV Mainz 05,177,['97e94f96-ea88-4806-9a72-dffa927f68c0'],13,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:24:13.032,Pass,
261,,,,,,,,,,,,,,,,,,,0.586502,,,,,,,,,,,,5f959214-03e0-4131-9ef1-74bdda8f4345,928,,,"[47.6, 40.3]",3895095,24,,,,,-1.7074395,,Head,,,,"[46.5, 32.3]",,High Pass,,8.075271,,,Dominik Kohr,8207.0,,,,,,,1,Regular Play,Karim Onisiwo,11278.0,Center Forward,38,FSV Mainz 05,177,['c236fadb-f04e-4640-9a11-eedc16fcee4c'],14,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:24:14.653,Pass,
262,,,,,,,,,,,,,,,,,,,0.723579,,,,,,,,,,,,b575e4b3-0772-44c9-a42a-0efa9e2e5ddb,931,,,"[45.3, 31.7]",3895095,24,,,,,0.8519663,,Head,,,,"[48.8, 35.7]",,High Pass,,5.315073,,,Karim Onisiwo,11278.0,,,,,,,1,Regular Play,Dominik Kohr,8207.0,Left Defensive Midfield,38,FSV Mainz 05,177,"['1f907b81-c55f-4aa6-ab54-3feffe322f22', '954bcdc1-c879-4161-9811-2d48a726876e']",15,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:24:15.240,Pass,True
263,,,,,,,,,,,,,,,,,,,0.572318,,,,,,,,,,,,b864f28f-a5d5-41d4-8608-7624c79ec06a,933,,,"[48.8, 36.2]",3895095,24,,,,,0.046121117,,Head,,,,"[55.3, 36.5]",,Low Pass,,6.5069194,,,Jae-Sung Lee,5623.0,,,,,,,1,Regular Play,Karim Onisiwo,11278.0,Center Forward,38,FSV Mainz 05,177,['f010179f-7834-4be3-8add-695bc39dffdc'],16,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:24:16.052,Pass,
264,,,,,,,,,,,,,,,,,,,0.941052,,,,,,,,,,,,ce5576e5-2cb7-4624-bf18-7100dcf027ce,937,,,"[95.5, 63.8]",3895095,24,,,,,2.2822554,,Left Foot,,,,"[90.5, 69.6]",,Ground Pass,,7.6576757,,,Brajan Gruda,363583.0,,,,,,,1,Regular Play,Jae-Sung Lee,5623.0,Left Wing,38,FSV Mainz 05,177,['521d8554-e502-49b7-91bc-b4384cdd0199'],22,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:24:22.520,Pass,
265,,,,,,,,,,,,,,,,,,,0.999471,,,,,,,,,,,,5720e303-20b0-4fe6-b143-b8d9eb62c458,940,,,"[94.4, 66.4]",3895095,24,,,,,-1.129262,be463c23-1422-4689-b9da-0b83566aead0,Left Foot,True,,,"[106.5, 40.8]",,High Pass,,28.315544,,,Karim Onisiwo,11278.0,True,,,,,,1,Regular Play,Brajan Gruda,363583.0,Right Wing,38,FSV Mainz 05,177,['83148ecd-c3de-4282-aae1-8aeec7708080'],25,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:24:25.458,Pass,
266,,,,,,,,,,,,,,,,,,,1.50189,,,,,,,,,,,,cd1ab37b-e0e6-4b30-b21f-57b333895967,944,,,"[12.0, 40.0]",3895095,24,,True,,,-1.3050799,,Right Foot,,,,"[16.3, 24.2]",,Ground Pass,,16.374676,,,Edmond Fayçal Tapsoba,30606.0,,,,,,,1,From Keeper,Lukáš Hrádecký,8667.0,Goalkeeper,40,Bayer Leverkusen,904,['2be1b335-acc2-46b2-bd98-1854d344f9ac'],49,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:24:49.370,Pass,
267,,,,,,,,,,,,,,,,,,,1.084143,,,,,,,,,,,,0af053d9-842d-47e8-b1fa-eb638b7fd07a,946,,,"[20.2, 20.8]",3895095,24,,,,,-0.23706743,,Right Foot,,,,"[35.1, 17.2]",,Ground Pass,,15.328732,,,Jonas Hofmann,8804.0,,,,,,,1,From Keeper,Edmond Fayçal Tapsoba,30606.0,Left Center Back,40,Bayer Leverkusen,904,['191c41f7-3615-4ee2-b0e7-28c42f1e4464'],52,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:24:52.517,Pass,
268,,,,,,,,,,,,,,,,,,,0.700999,,,,,,,,,,,,de86a2fb-f951-4b88-8acf-c3fe757ba2ff,949,,,"[35.1, 17.2]",3895095,24,,,,,3.041924,,Right Foot,,,,"[22.1, 18.5]",,Ground Pass,,13.064838,,,Edmond Fayçal Tapsoba,30606.0,,,,,,,1,From Keeper,Jonas Hofmann,8804.0,Left Attacking Midfield,40,Bayer Leverkusen,904,['370050fc-d610-4b52-9f1d-b938d2569619'],54,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:24:54.237,Pass,
269,,,,,,,,,,,,,,,,,,,0.716906,,,,,,,,,,,,1632186c-9f44-4a6d-8354-0372f8060983,952,,,"[22.5, 18.5]",3895095,24,,,,,0.83848834,,Right Foot,,,,"[32.3, 29.4]",,Ground Pass,,14.657763,,,Granit Xhaka,3500.0,,,,,,,1,From Keeper,Edmond Fayçal Tapsoba,30606.0,Left Center Back,40,Bayer Leverkusen,904,['7a752d34-d919-4d24-b693-d1fd3be9a722'],56,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:24:56.174,Pass,
270,,,,,,,,,,,,,,,,,,,1.449876,,,,,,,,,,,,adc0f9dd-122c-4768-82c3-bfacefd2e0f8,955,,,"[32.2, 29.5]",3895095,24,,,,,1.8568478,,Right Foot,,,,"[26.2, 49.9]",,Ground Pass,,21.264053,,,Jonathan Tah,8221.0,,,,,,,1,From Keeper,Granit Xhaka,3500.0,Left Defensive Midfield,40,Bayer Leverkusen,904,['4c1df84d-3514-4f35-a190-0f0d61e758e3'],57,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:24:57.854,Pass,
271,,,,,,,,,,,,,,,,,,,0.958772,,,,,,,,,,,,8ce0c938-bcfe-44be-8393-cb179c11c0ca,958,,,"[40.1, 49.6]",3895095,25,,,,,0.18863922,,Right Foot,,,,"[62.1, 53.8]",,Ground Pass,,22.397322,,,Exequiel Alejandro Palacios,28268.0,,,,,,,1,From Keeper,Jonathan Tah,8221.0,Center Back,40,Bayer Leverkusen,904,['e49597fc-4944-4a1c-b1be-8ed67ddbccea'],0,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:00.928,Pass,
272,,,,,,,,,,,,,,,,,,,1.301862,,,,,,,,,,,,3eaeddae-5c92-4fb3-9a2b-43f9ec5dd68b,960,,,"[62.9, 53.8]",3895095,25,,,,,1.8468041,,Right Foot,,,,"[58.0, 71.1]",,Ground Pass,,17.980545,,,Odilon Kossonou,27133.0,,,,,,,1,From Keeper,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,40,Bayer Leverkusen,904,['1a4ab82e-fba8-4117-a08b-71ed80a46040'],1,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:01.887,Pass,
273,,,,,,,,,,,,,,,,,,,0.786177,,,,,,,,,,,,ad9986bb-3e0e-43a1-a41d-68da17a2c8a4,963,,,"[58.3, 71.9]",3895095,25,,,,,-1.3308301,,Right Foot,,,,"[60.6, 62.5]",,Ground Pass,,9.677293,,,Exequiel Alejandro Palacios,28268.0,,,,,,,1,From Keeper,Odilon Kossonou,27133.0,Right Center Back,40,Bayer Leverkusen,904,['efdf1901-d663-4cb4-b2ad-0165dc691d17'],4,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:04.555,Pass,
274,,,,,,,,,,,,,,,,,,,1.570902,,,,,,,,,,,,6b26259c-7fcf-44b2-8485-6c0735912d19,966,,,"[60.6, 62.3]",3895095,25,,,,,2.278338,,Right Foot,,,,"[54.1, 69.9]",,Ground Pass,,10.0005,,,Odilon Kossonou,27133.0,,,,,,,1,From Keeper,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,40,Bayer Leverkusen,904,['a0dd89c5-b260-4f31-9ad1-b22d0720162e'],5,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:05.361,Pass,
275,,,,,,,,,,,,,,,,,,,0.954462,,,,,,,,,,,,d424aeff-5a52-40c0-8d2b-fb93479db659,969,,,"[55.1, 68.3]",3895095,25,,,,,-1.9766306,,Right Foot,,,,"[49.6, 55.5]",,Ground Pass,,13.931619,,,Jonathan Tah,8221.0,,,,,,,1,From Keeper,Odilon Kossonou,27133.0,Right Center Back,40,Bayer Leverkusen,904,['890cf7aa-7b0f-442f-aa84-1a9d6b5ea90e'],7,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:07.306,Pass,
276,,,,,,,,,,,,,,,,,,,1.706538,,,,,,,,,,,,4647d3cf-ddbe-4634-9c7e-a8511261e147,972,,,"[52.4, 50.9]",3895095,25,,,,,-1.3342052,,Right Foot,,,,"[58.5, 25.6]",,Ground Pass,,26.024988,,,Jonas Hofmann,8804.0,,,,,,,1,From Keeper,Jonathan Tah,8221.0,Center Back,40,Bayer Leverkusen,904,['9447e8bc-33c9-40ae-8f96-be6d66df0a44'],11,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:11.353,Pass,
277,,,,,,,,,,,,,,,,,,,1.381344,,,,,,,,,,,,fadff8b6-8558-4b35-92f5-c2e82b4cfec9,974,,,"[59.5, 24.2]",3895095,25,,,,,2.2465444,,Right Foot,,,,"[49.8, 36.3]",,Ground Pass,,15.508062,,,Edmond Fayçal Tapsoba,30606.0,,,,,,,1,From Keeper,Jonas Hofmann,8804.0,Left Attacking Midfield,40,Bayer Leverkusen,904,['7211c27e-c6ef-40a3-86e5-0f2b986b8471'],13,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:13.060,Pass,
278,,,,,,,,,,,,,,,,,,,0.708543,,,,,,,,,,,,7c6b0fde-f2b2-4c1f-878a-b5abf312bc9c,977,,,"[49.8, 36.3]",3895095,25,,,,,-0.049546193,,Right Foot,,,,"[61.9, 35.7]",,Ground Pass,,12.114867,,,Granit Xhaka,3500.0,,,,,,,1,From Keeper,Edmond Fayçal Tapsoba,30606.0,Left Center Back,40,Bayer Leverkusen,904,['072ae958-dac8-4217-9f43-cec1d865edee'],16,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:16.092,Pass,
279,,,,,,,,,,,,,,,,,,,0.885615,,,,,,,,,,,,e4849bd8-9f54-4e7c-b1c3-4ee05a8fc0e7,979,,,"[61.9, 35.7]",3895095,25,,,,,-3.0672617,,Right Foot,,,,"[52.5, 35.0]",,Ground Pass,,9.426028,,,Edmond Fayçal Tapsoba,30606.0,,,,,,,1,From Keeper,Granit Xhaka,3500.0,Left Defensive Midfield,40,Bayer Leverkusen,904,['3d9e39d2-7e73-4fda-bc4f-0d0f54688add'],16,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:16.801,Pass,
280,,,,,,,,,,,,,,,,,,,0.981859,,,,,,,,,,,,ae218a4a-4255-4ba0-a99a-bd8d4fe6597b,982,,,"[53.7, 38.6]",3895095,25,,,,,1.4306946,,Right Foot,,,,"[57.0, 62.0]",,Ground Pass,,23.631546,,,Exequiel Alejandro Palacios,28268.0,,,,,,,1,From Keeper,Edmond Fayçal Tapsoba,30606.0,Left Center Back,40,Bayer Leverkusen,904,['b9490307-3560-4c10-b21c-f43c51660afd'],19,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:19.571,Pass,
281,,,,,,,,,,,,,,,,,,,0.848442,,,,,,,,,,,,3f3926db-c819-4c39-8417-0b7451b86178,985,,,"[59.0, 59.1]",3895095,25,,,,,-1.2578951,,Right Foot,,,,"[63.4, 45.5]",,Ground Pass,,14.294055,,,Granit Xhaka,3500.0,,,,,,,1,From Keeper,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,40,Bayer Leverkusen,904,['25a508c7-b919-4934-9097-f97fb44a4bc2'],21,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:21.799,Pass,
282,,,,,,,,,,,,,,,,,,,0.543231,,,,,,,,,,,,fd8ae454-b813-44eb-bd2e-980db503cd49,993,,,"[63.5, 51.7]",3895095,25,,,,,1.989939,,Left Foot,,,,"[59.0, 61.8]",,Ground Pass,,11.057124,,,Exequiel Alejandro Palacios,28268.0,,,,,,,1,From Keeper,Granit Xhaka,3500.0,Left Defensive Midfield,40,Bayer Leverkusen,904,"['22fabd23-c3a7-4899-bcad-919f5d67e974', '41c34e93-0853-4063-a785-e50c4830bd3b']",24,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:24.529,Pass,True
283,,,,,,,,,,,,,,,,,,,0.705525,,,,,,,,,,,,5282e3d8-8f8a-47ff-9209-3041a72d056d,996,,,"[59.1, 61.8]",3895095,25,,,,,-0.102579854,,Right Foot,,,,"[72.7, 60.4]",,Ground Pass,,13.671869,,,Odilon Kossonou,27133.0,,,,,,,1,From Keeper,Exequiel Alejandro Palacios,28268.0,Right Defensive Midfield,40,Bayer Leverkusen,904,['708a98bf-4032-45d3-a351-33f16e42749a'],26,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:26.398,Pass,
284,,,,,,,,,,,,,,,,,,,2.391237,,,,,,,,,,,,894310c3-319e-4ec1-8fde-a8edeaa2c8be,1002,,,"[77.6, 60.6]",3895095,26,,,,,-0.6922535,,Right Foot,,,,"[113.3, 31.0]",,High Pass,,46.3751,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Jonas Hofmann,8804.0,Left Attacking Midfield,41,Bayer Leverkusen,904,['ddccbabd-d7a4-4a9f-a6fe-be8ad977d0ad'],13,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:26:13.114,Pass,
285,,,,,,,,,,,,,,,,,,,0.982349,,,,,,,,,,,,c3ea7664-9dbb-4193-9984-aed99cbbbdf7,1009,,,"[9.9, 49.8]",3895095,27,,,,,1.5611812,,Right Foot,,,,"[10.0, 60.2]",,Ground Pass,,10.400481,,,Stefan Bell,8559.0,,,,,,,1,Regular Play,Robin Zentner,19405.0,Goalkeeper,45,FSV Mainz 05,177,['f19ef51b-fa8e-4ff8-9c3d-867a3387cf0e'],25,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:27:25.751,Pass,
286,,,,,,,,,,,,,,,,,,,1.912043,,,,,,,,,,,,ecbf7d2e-e02d-4de2-92a7-d0bf395436b4,1012,,,"[10.8, 60.1]",3895095,27,,,,,-1.8340058,,Right Foot,,,,"[6.3, 43.4]",,Ground Pass,,17.295664,,,Robin Zentner,19405.0,,,,,,,1,Regular Play,Stefan Bell,8559.0,Center Back,45,FSV Mainz 05,177,['2a48b2f2-5f51-4130-b74b-b1cebcbea72c'],28,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:27:28.916,Pass,
287,,,,,,,,,,,,,,,,,,,1.680112,,,,,,,,,,,,a8277885-d46d-4860-9980-9e388d3b095d,1015,,,"[6.6, 44.8]",3895095,27,,,,,1.5039505,,Right Foot,,,,"[8.2, 68.7]",,Ground Pass,,23.953497,,,Stefan Bell,8559.0,,,,,,,1,Regular Play,Robin Zentner,19405.0,Goalkeeper,45,FSV Mainz 05,177,['331adb4b-b2d5-45fe-a3c6-5907c160e65a'],33,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:27:33.227,Pass,
288,,,,,,,,,,,,,,,,,,,5.355397,,,,,,,,,,,,8687c2ec-4198-4a0f-ab38-eceee23c1f4d,1018,,,"[11.3, 69.0]",3895095,27,,,,,-0.3827618,,Right Foot,,,,"[72.4, 44.4]",,High Pass,,65.8663,Incomplete,,Karim Onisiwo,11278.0,,,,,,,1,Regular Play,Stefan Bell,8559.0,Center Back,45,FSV Mainz 05,177,"['0daf04e6-8fd9-41d5-824c-80e670d17fd7', 'f119811a-0ca1-4bee-887d-3ec77fdeffad']",36,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:27:36.895,Pass,
289,,,,,,,,,,,,,,,,,,,1.298058,,,,,,,,,,,,0daf04e6-8fd9-41d5-824c-80e670d17fd7,1020,,,"[47.7, 35.7]",3895095,27,,,,,-2.4356728,,Right Foot,,,,"[35.5, 25.3]",,Ground Pass,,16.03122,,,Edmond Fayçal Tapsoba,30606.0,,,,,,Recovery,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,46,Bayer Leverkusen,904,"['8687c2ec-4198-4a0f-ab38-eceee23c1f4d', 'd96efaac-74b9-44bf-953f-dad6ee593907']",42,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:27:42.250,Pass,
290,,,,,,,,,,,,,,,,,,,1.053266,,,,,,,,,,,,de770bd7-508f-4625-939f-e031cdd0591a,1023,,,"[42.2, 27.4]",3895095,27,,,,,1.7889861,,Right Foot,,,,"[37.3, 49.5]",,Ground Pass,,22.636696,,,Jonathan Tah,8221.0,,,,,,,1,Regular Play,Edmond Fayçal Tapsoba,30606.0,Left Center Back,46,Bayer Leverkusen,904,['f199f86c-3f49-4055-95c7-134991c94ae1'],50,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:27:50.664,Pass,
291,,,,,,,,,,,,,,,,,,,1.433137,,,,,,,,,,,,2f25bc7d-fdc3-4553-a60b-8f7cfd1348bb,1026,,,"[34.0, 50.1]",3895095,27,,,,,1.3258177,,Right Foot,,,,"[39.2, 70.9]",,Ground Pass,,21.44015,,,Odilon Kossonou,27133.0,,,,,,,1,Regular Play,Jonathan Tah,8221.0,Center Back,46,Bayer Leverkusen,904,['d0be80e0-72b1-4e19-9242-cffc2923d9ee'],53,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:27:53.852,Pass,
292,,,,,,,,,,,,,,,,,,,0.055759,,,,,,,,,,,,829c902d-775b-46be-85a8-37c53f3f3379,1030,,,"[37.3, 70.9]",3895095,27,,,,,0.23109066,,Right Foot,,,,"[40.7, 71.7]",,Ground Pass,,3.4928498,Incomplete,,Florian Wirtz,40724.0,,,,,,,1,Regular Play,Odilon Kossonou,27133.0,Right Center Back,46,Bayer Leverkusen,904,"['17130a28-371b-4d16-abbf-75cac45adc63', 'af7f9a16-683b-43b0-9c28-8885bd16c96d', 'f8ceb04f-3f8b-4a62-be65-13e7efdec0f3']",56,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:27:56.957,Pass,True
293,,,,,,,,,,,,,,,,,,,0.307576,,,,,,,,,,,,c628c633-1846-41f8-9c8c-ae709a678543,1034,,,"[45.9, 68.5]",3895095,27,,,,,0.7678561,,Right Foot,,,,"[51.7, 74.1]",,Low Pass,,8.062258,Incomplete,,Jeremie Frimpong,32712.0,,,,,,Recovery,1,Regular Play,Florian Wirtz,40724.0,Right Attacking Midfield,46,Bayer Leverkusen,904,"['2309c307-aa68-421c-96dd-c679cb68eda8', '59bfa5ef-8724-4f82-aa65-83f1035fd8ca', '8de6657c-f013-4813-aaf6-043cdec4f153']",58,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:27:58.286,Pass,True
294,,,,,,,,,,,,,,,,,,,0.592146,,,,,,,,,,,,8789390e-5a53-4e72-ab33-4fc8ca39e6e6,1040,,,"[76.6, 3.8]",3895095,28,,,,,1.0503379,,Left Foot,,,,"[81.3, 12.0]",,Ground Pass,,9.451455,,,Karim Onisiwo,11278.0,,,,,,,1,Regular Play,Jae-Sung Lee,5623.0,Left Wing,46,Bayer Leverkusen,904,['bae2c8ea-db16-43fd-8280-c61d75e4af9f'],1,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:28:01.551,Pass,
295,,,,,,,,,,,,,,,,,,,0.908179,,,,,,,,,,,,857f0973-01a4-43be-9d7a-53c16075b38b,1048,,,"[43.4, 57.0]",3895095,28,,,,,-1.54611,,Left Foot,,,,"[43.8, 40.8]",,Ground Pass,,16.204937,,,Granit Xhaka,3500.0,,,,,,,1,Regular Play,Florian Wirtz,40724.0,Right Attacking Midfield,46,Bayer Leverkusen,904,['4f5c6305-7048-4f03-bdf0-ac2a26755ac9'],5,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:05.438,Pass,
296,,,,,,,,,,,,,,,,,,,1.220571,,,,,,,,,,,,0f4b2dff-121f-4edc-aa3d-54746cb8fc95,1051,,,"[51.1, 36.3]",3895095,28,,,,,-1.2808608,,Right Foot,,,,"[56.5, 18.2]",,Ground Pass,,18.888355,,,Alejandro Grimaldo García,10336.0,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,46,Bayer Leverkusen,904,['5a15e770-034c-4a3f-af6d-d1208ac9f6a7'],7,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:07.898,Pass,
297,,,,,,,,,,,,,,,,,,,1.23409,,,,,,,,,,,,c2c447a3-0c42-4785-9c1d-59e326e1a894,1054,,,"[76.5, 18.2]",3895095,28,,,,,-1.016232,,Right Foot,,,,"[84.8, 4.8]",,Ground Pass,,15.762297,,,Jonas Hofmann,8804.0,,,,,,,1,Regular Play,Alejandro Grimaldo García,10336.0,Left Wing Back,46,Bayer Leverkusen,904,['6237079c-5f36-450e-9b72-6949cd2fc866'],12,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:12.615,Pass,
298,,,,,,,,,,,,,,,,,,,0.997679,,,,,,,,,,,,3f78c8de-f5ad-48e1-af8c-ea251f04d875,1057,,,"[82.9, 6.4]",3895095,28,,,,,0.6958182,,Right Foot,,,,"[101.1, 21.6]",,Ground Pass,,23.712444,,,Victor Okoh Boniface,32289.0,,,,,,,1,Regular Play,Jonas Hofmann,8804.0,Left Attacking Midfield,46,Bayer Leverkusen,904,['c0c0d09c-25a0-4774-8656-9b879ef66ec4'],15,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:15.749,Pass,
299,,,,,,,,,,,,,,,,,,,1.576741,,,,,,,,,,,,4217e81f-4aae-43a9-8959-6fe7b5fd541f,1062,,,"[5.2, 47.9]",3895095,28,,,,,1.1313654,,Keeper Arm,,,,"[10.7, 59.6]",,Ground Pass,,12.928264,,,Stefan Bell,8559.0,,,,,,,1,Regular Play,Robin Zentner,19405.0,Goalkeeper,47,FSV Mainz 05,177,['aebc998f-2584-4e39-b979-0561d1dc2f9c'],31,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:28:31.630,Pass,
300,,,,,,,,,,,,,,,,,,,1.744132,,,,,,,,,,,,d628a9b0-7e84-450a-85a5-0a9759cbefcc,1065,,,"[12.1, 60.1]",3895095,28,,,,,-2.0682852,,Right Foot,,,,"[3.9, 45.0]",,Ground Pass,,17.18284,,,Robin Zentner,19405.0,,,,,,,1,Regular Play,Stefan Bell,8559.0,Center Back,47,FSV Mainz 05,177,['6f552928-f10c-43ee-a527-c72d3df02668'],38,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:28:38.058,Pass,
301,,,,,,,,,,,,,,,,,,,1.660356,,,,,,,,,,,,e3e91028-a83c-4724-bfc1-815f6a7160b9,1068,,,"[3.9, 45.0]",3895095,28,,,,,-1.334392,,Right Foot,,,,"[9.2, 23.0]",,Ground Pass,,22.629406,,,Edimilson Fernandes,3913.0,,,,,,,1,Regular Play,Robin Zentner,19405.0,Goalkeeper,47,FSV Mainz 05,177,['1f4418f7-afa1-4432-9457-575dccb9dbbf'],40,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:28:40.131,Pass,
302,,,,,,,,,,,,,,,,,,,3.030318,,,,,,,,,,,,5c239954-f450-4a4b-85ca-d59ecc9272d3,1072,,,"[14.7, 14.3]",3895095,28,,,,,0.27805322,,Left Foot,,,,"[68.3, 29.6]",,High Pass,,55.740917,Incomplete,,Karim Onisiwo,11278.0,,,,,,,1,Regular Play,Edimilson Fernandes,3913.0,Left Center Back,47,FSV Mainz 05,177,"['d81e552e-337b-42eb-8941-e517b179987c', 'dbaa7a4a-ab1b-4616-9e27-4d8bfc736a8e', 'e093cdc1-f449-4aee-8d54-2f3b03297b0d']",43,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:28:43.860,Pass,True
303,,,,,,,,,,,,,,,,,,,2.199442,,,,,,,,,,,,d81e552e-337b-42eb-8941-e517b179987c,1074,,,"[51.8, 50.5]",3895095,28,,,,,1.0243,,Head,,,,"[65.0, 72.2]",,Low Pass,,25.39941,,,Odilon Kossonou,27133.0,,,,,,Recovery,1,Regular Play,Jonathan Tah,8221.0,Center Back,47,FSV Mainz 05,177,"['0d2cd0bd-767d-46cd-9da4-d95b14290825', '5c239954-f450-4a4b-85ca-d59ecc9272d3']",46,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:46.890,Pass,
304,,,,,,,,,,,,,,,,,,,2.141872,,,,,,,,,,,,c03b29f8-662e-40bc-8204-0860b662c174,1079,,,"[57.0, 0.1]",3895095,28,,,,,2.7802029,,,,,,"[36.1, 8.0]",,Low Pass,,22.343231,,,Edimilson Fernandes,3913.0,,,,,,Throw-in,1,From Throw In,Anthony Caci,10480.0,Left Wing Back,48,FSV Mainz 05,177,['dfafce65-b21e-4104-8944-a5fdb2523548'],57,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:28:57.518,Pass,
305,,,,,,,,,,,,,,,,,,,0.747678,,,,,,,,,,,,5191ab6f-b185-411f-b84f-c96d7dc993aa,1082,,,"[35.4, 10.7]",3895095,29,,,,,1.491153,,Right Foot,,,,"[37.1, 32.0]",,Ground Pass,,21.367733,,,Leandro Barreiro Martins,23402.0,,,,,,,1,From Throw In,Edimilson Fernandes,3913.0,Left Center Back,48,FSV Mainz 05,177,['0b40884f-4666-4752-96d3-a1f0c7b3fb68'],1,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:29:01.038,Pass,
